ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
1058,spider_bak-game_injury-0013.txt,False,3,60.071567,,,,
1059,spider_bak-game_injury-0013.txt,False,3,60.066986,,,,
1060,spider_bak-game_injury-0013.txt,False,3,60.072041,,,,
1061,spider_bak-game_injury-0013.txt,False,3,60.066047,,,,
1062,spider_bak-game_injury-0013.txt,False,3,60.071014,,,,
1063,spider_bak-game_injury-0013.txt,False,3,60.07169,,,,
1064,spider_bak-game_injury-0013.txt,False,3,60.06818,,,,
1065,spider_bak-game_injury-0013.txt,False,3,60.08014,,,,
1066,spider_bak-game_injury-0013.txt,False,3,60.06929,,,,
1067,spider_bak-game_injury-0013.txt,False,3,60.066121,,,,
1068,spider_bak-game_injury-0013.txt,True,2,27.601928,1.0,0.0,1.0,0.003125
1069,spider-decoration_competition-0014.txt,True,2,34.465424,1.0,0.0,1.0,0.0042918454935622
1070,spider-decoration_competition-0014.txt,True,2,10.839606,1.0,0.0,1.0,0.00418410041841
1071,spider-decoration_competition-0014.txt,True,2,13.696509,1.0,0.0,1.0,0.0039682539682539
1072,spider-decoration_competition-0014.txt,False,3,60.071041,,,,
1073,spider-decoration_competition-0014.txt,False,3,60.067761,,,,
1074,spider-decoration_competition-0014.txt,True,2,30.691556,1.0,0.0,1.0,0.0035335689045936
1075,spider_bak-game_injury-0007.txt,False,3,60.066501,,,,
1076,spider_bak-game_injury-0007.txt,False,3,32.073981,,,,
1077,spider-pilot_record-0009.txt,True,2,53.712517,2.0,0.0,1.5,0.0050335570469798
1078,spider-network_2-0029.txt,True,1,5.915451,1.0,0.0,5.0,0.0206611570247933
1079,spider-network_2-0029.txt,True,2,36.881038,1.0,0.0,3.0,0.0108303249097472
1080,spider-network_2-0029.txt,False,3,60.070334,,,,
1081,spider-network_2-0029.txt,False,3,60.068141,,,,
1082,spider-network_2-0029.txt,False,3,60.079358,,,,
1083,spider-network_2-0029.txt,True,2,20.876839,2.0,0.0,1.5,0.0053380782918149
1084,spider_bak-pilot_record-0012.txt,False,3,60.075635,,,,
1085,spider_bak-college_2-0079.txt,True,2,32.165394,1.0,0.0,1.0,0.0044247787610619
1086,spider-loan_1-0008.txt,True,2,57.707802,2.0,0.5,89.0,0.3955555555555555
1087,spider_bak-hospital_1-0021.txt,True,2,32.786214,1.0,0.0,2.0,0.0084033613445378
1088,spider_bak-hospital_1-0021.txt,True,2,41.600889,1.0,0.0,2.0,0.0079681274900398
1089,spider_bak-hospital_1-0021.txt,True,2,34.271314,1.0,0.0,2.0,0.0078431372549019
1090,spider_bak-hospital_1-0021.txt,False,3,60.067371,,,,
1091,spider_bak-hospital_1-0021.txt,False,3,60.078787,,,,
1092,spider_bak-hospital_1-0021.txt,False,3,60.077268,,,,
1093,spider-loan_1-0034.txt,False,3,60.068663,,,,
1094,spider-party_people-0002.txt,False,3,60.070398,,,,
1095,spider-aircraft-0009.txt,False,3,60.06533,,,,
1096,spider_bak-network_2-0023.txt,True,2,49.709089,2.0,0.5,132.0,0.4271844660194174
1097,spider_bak-network_2-0023.txt,False,3,60.075153,,,,
1098,spider_bak-network_2-0023.txt,False,3,60.070332,,,,
1099,spider_bak-network_2-0023.txt,True,2,27.706211,1.0,0.0,2.0,0.0067796610169491
1100,spider_bak-network_2-0023.txt,False,3,60.065686,,,,
1101,spider_bak-network_2-0023.txt,True,2,37.169106,1.0,0.0,2.0,0.0065359477124183
1102,spider_bak-network_2-0023.txt,True,2,34.839592,1.0,0.0,2.0,0.0067114093959731
1103,spider_bak-network_2-0023.txt,True,2,26.900289,1.0,0.0,24.0,0.0839160839160839
1104,spider_bak-network_2-0023.txt,False,3,60.069655,,,,
1105,spider_bak-network_2-0023.txt,False,3,60.069806,,,,
1106,spider-journal_committee-0002.txt,False,3,60.06517,,,,
1107,spider-student_1-0025.txt,False,3,60.070702,,,,
1108,db2csv-orchestra-0019_dev.txt,True,2,56.995915,1.0,0.0,1.0,0.003731343283582
1109,db2csv-orchestra-0019_dev.txt,True,2,21.217416,1.0,0.0,2.0,0.0072463768115942
1110,db2csv-dog_kennels-0050_dev.txt,True,2,34.266819,1.0,0.0,2.0,0.0077220077220077
1111,spider_bak-csu_1-0005.txt,True,2,46.727447,1.0,0.0,1.0,0.0036363636363636
1112,spider_bak-csu_1-0005.txt,False,3,60.075315,,,,
1113,spider_bak-csu_1-0005.txt,False,3,60.073556,,,,
1114,db2csv-dog_kennels-0040_dev.txt,False,3,60.068197,,,,
1115,spider_bak-company_employee-0013.txt,False,3,60.079953,,,,
1116,spider-gymnast-0020.txt,False,3,60.071683,,,,
1117,spider-customers_and_invoices-0039.txt,False,3,60.074621,,,,
1118,db2csv-course_teach-0019_dev.txt,False,3,60.068625,,,,
1119,spider_bak-tracking_grants_for_research-0013.txt,True,2,42.650789,1.0,0.0,2.0,0.0076335877862595
1120,db2csv-student_transcripts_tracking-0071_dev.txt,True,2,42.571566,1.0,0.0,2.0,0.0078740157480314
1121,spider-student_1-0028.txt,False,3,60.0635,,,,
1122,spider-student_1-0028.txt,True,2,39.163238,2.0,0.5,102.5,0.4067460317460317
1123,spider-student_1-0028.txt,False,3,60.069285,,,,
1124,spider-student_1-0028.txt,False,3,60.077473,,,,
1125,spider-student_1-0028.txt,False,3,60.070454,,,,
1126,spider-student_1-0028.txt,False,3,60.072787,,,,
1127,spider_bak-products_for_hire-0009.txt,True,2,24.144138,1.0,0.0,2.0,0.0076628352490421
1128,spider_bak-college_1-0027.txt,True,2,15.457599,1.0,0.0,2.0,0.0077519379844961
1129,db2csv-concert_singer-0004_dev.txt,False,3,60.071737,,,,
1130,spider_bak-store_product-0007.txt,True,2,27.642746,1.0,0.0,2.0,0.0112359550561797
1131,spider-loan_1-0011.txt,True,2,44.160029,1.0,0.0,2.0,0.0076923076923076
1132,spider-college_2-0081.txt,False,3,60.069213,,,,
1133,spider_bak-protein_institute-0006.txt,True,2,54.389289,1.0,0.0,1.0,0.004
1134,spider_bak-protein_institute-0006.txt,True,2,56.793163,2.0,0.5,107.5,0.4087452471482889
1135,spider_bak-protein_institute-0006.txt,True,2,31.290577,1.0,0.0,1.0,0.0035211267605633
1136,spider_bak-machine_repair-0005.txt,False,3,60.076229,,,,
1137,spider_bak-station_weather-0005.txt,True,2,39.323252,1.0,0.0,1.0,0.0043478260869565
1138,spider_bak-station_weather-0005.txt,False,3,60.066974,,,,
1139,spider_bak-station_weather-0005.txt,True,2,32.585159,1.0,0.0,1.0,0.003584229390681
1140,spider_bak-railway-0006.txt,False,3,60.078647,,,,
1141,spider-program_share-0005.txt,False,3,60.067749,,,,
1142,spider_bak-aircraft-0007.txt,False,3,60.069241,,,,
1143,spider-book_2-0012.txt,False,3,60.06318,,,,
1144,spider-book_2-0012.txt,True,2,55.373174,1.0,0.0,1.0,0.004
1145,spider-book_2-0012.txt,False,3,60.079027,,,,
1146,spider-book_2-0012.txt,False,3,60.067572,,,,
1147,spider-book_2-0012.txt,True,2,35.335274,1.0,0.0,1.0,0.003690036900369
1148,spider-book_2-0012.txt,True,2,52.778652,8.0,0.25,52.625,0.1934742647058823
1149,db2csv-dog_kennels-0045_dev.txt,False,3,60.066181,,,,
1150,spider_bak-election-0013.txt,False,3,60.064254,,,,
1151,spider_bak-election-0013.txt,False,3,60.064339,,,,
1152,spider_bak-election-0013.txt,False,3,60.080797,,,,
1153,spider-swimming-0020.txt,False,3,60.068848,,,,
1154,spider_bak-school_player-0010.txt,False,3,60.073445,,,,
1155,spider_bak-activity_1-0044.txt,False,3,60.072682,,,,
1156,spider-e_government-0016.txt,True,2,20.044563,1.0,0.0,2.0,0.0078125
1157,db2csv-student_transcripts_tracking-0013_dev.txt,True,2,17.806964,1.0,0.0,2.0,0.008
1158,db2csv-pets_1-0012_dev.txt,True,2,42.417878,1.0,0.0,2.0,0.0082304526748971
1159,spider_bak-film_rank-0011.txt,False,3,60.074221,,,,
1160,spider_bak-film_rank-0011.txt,True,2,36.267599,1.0,0.0,1.0,0.0031847133757961
1161,spider-product_catalog-0021.txt,True,2,38.799097,2.0,0.5,125.5,0.4211409395973154
1162,spider-twitter_1-0027.txt,True,2,33.954714,1.0,0.0,2.0,0.0101522842639593
1163,spider-school_player-0018.txt,False,3,60.075569,,,,
1164,spider-phone_market-0009.txt,False,3,60.082158,,,,
1165,spider_bak-customer_complaints-0019.txt,True,2,28.846371,1.0,0.0,2.0,0.0079365079365079
1166,spider-music_4-0009.txt,False,3,60.071591,,,,
1167,spider-wine_1-0026.txt,True,2,51.593287,1.0,0.0,1.0,0.0034722222222222
1168,spider-wine_1-0026.txt,False,3,60.071057,,,,
1169,spider-wine_1-0026.txt,True,2,19.169619,1.0,0.0,1.0,0.0035087719298245
1170,spider-wine_1-0026.txt,True,2,55.9177,3.0,0.6666666666666666,145.33333333333334,0.5099415204678363
1171,spider-wine_1-0026.txt,False,3,60.065569,,,,
1172,spider-wine_1-0026.txt,False,3,60.072213,,,,
1173,spider_bak-program_share-0019.txt,False,3,60.070731,,,,
1174,spider-book_2-0007.txt,True,2,51.417388,3.0,0.3333333333333333,83.0,0.282312925170068
1175,spider-train_station-0008.txt,True,2,41.213272,1.0,0.0,11.0,0.039568345323741
1176,spider-train_station-0008.txt,True,2,33.594747,1.0,0.0,1.0,0.0035211267605633
1177,spider-train_station-0008.txt,True,2,51.953242,1.0,0.0,1.0,0.0035335689045936
1178,spider-train_station-0008.txt,True,2,34.831956,1.0,0.0,1.0,0.0036496350364963
1179,spider-train_station-0008.txt,True,2,26.778271,1.0,0.0,1.0,0.003610108303249
1180,spider-train_station-0008.txt,False,3,60.066671,,,,
1181,spider-train_station-0008.txt,True,2,30.292737,1.0,0.0,1.0,0.0035211267605633
1182,spider-train_station-0008.txt,True,2,45.164549,1.0,0.0,1.0,0.0036363636363636
1183,spider-train_station-0008.txt,False,3,60.071193,,,,
1184,spider-train_station-0008.txt,True,2,42.99329,1.0,0.0,1.0,0.0034602076124567
1185,spider-train_station-0008.txt,True,2,35.8383,1.0,0.0,1.0,0.0035714285714285
1186,spider-train_station-0008.txt,True,2,20.201691,1.0,0.0,1.0,0.0035335689045936
1187,spider-train_station-0008.txt,True,2,25.529892,1.0,0.0,1.0,0.0034722222222222
1188,spider-train_station-0008.txt,True,2,23.77367,1.0,0.0,1.0,0.0034364261168384
1189,spider-train_station-0008.txt,True,2,17.399881,1.0,0.0,1.0,0.0034129692832764
1190,db2csv-poker_player-0026_dev.txt,False,3,60.064556,,,,
1191,db2csv-poker_player-0026_dev.txt,True,2,53.571126,1.0,0.0,1.0,0.0042372881355932
1192,db2csv-poker_player-0026_dev.txt,False,3,60.069063,,,,
1193,db2csv-poker_player-0026_dev.txt,False,3,60.067467,,,,
1194,db2csv-poker_player-0026_dev.txt,True,2,52.066878,1.0,0.0,1.0,0.0035714285714285
1195,db2csv-poker_player-0026_dev.txt,False,3,60.0716,,,,
1196,spider-ship_mission-0012.txt,False,3,60.07405,,,,
1197,spider-ship_mission-0012.txt,False,3,11.178872,,,,
1198,spider_bak-machine_repair-0010.txt,True,1,34.449654,6.0,0.3333333333333333,73.0,0.2683823529411764
1199,db2csv-singer-0003_dev.txt,True,2,54.02691,2.0,0.5,88.5,0.3950892857142857
1200,spider-company_employee-0011.txt,False,3,60.062767,,,,
1201,spider-loan_1-0004.txt,False,3,60.076148,,,,
1202,spider-loan_1-0004.txt,False,3,60.065985,,,,
1203,spider-loan_1-0004.txt,False,3,60.067914,,,,
1204,spider-loan_1-0004.txt,False,3,60.065314,,,,
1205,spider-loan_1-0004.txt,True,2,53.044002,1.0,0.0,2.0,0.0080645161290322
1206,spider-loan_1-0004.txt,True,2,55.179352,1.0,0.0,1.0,0.0039370078740157
1207,spider-loan_1-0004.txt,False,3,60.072666,,,,
1208,spider-loan_1-0004.txt,False,3,60.073252,,,,
1209,spider-loan_1-0004.txt,False,3,60.067591,,,,
1210,spider_bak-cre_Theme_park-0011.txt,True,2,25.413422,1.0,0.0,2.0,0.0079365079365079
1211,spider_bak-hospital_1-0011.txt,True,2,14.262035,1.0,0.0,2.0,0.0086580086580086
1212,spider_bak-hospital_1-0011.txt,True,2,9.044226,1.0,0.0,2.0,0.0084033613445378
1213,spider_bak-hospital_1-0011.txt,True,2,13.369893,1.0,0.0,2.0,0.0085836909871244
1214,spider_bak-hospital_1-0011.txt,True,2,29.858206,1.0,0.0,2.0,0.0088495575221238
1215,spider_bak-hospital_1-0011.txt,True,2,16.942696,1.0,0.0,2.0,0.0081632653061224
1216,spider_bak-hospital_1-0011.txt,True,2,25.781025,1.0,0.0,2.0,0.0072992700729927
1217,spider_bak-hospital_1-0011.txt,False,3,60.066888,,,,
1218,spider_bak-hospital_1-0011.txt,True,2,15.347557,1.0,0.0,2.0,0.0080321285140562
1219,spider_bak-hospital_1-0011.txt,True,2,48.971031,1.0,0.0,1.0,0.0041322314049586
1220,spider_bak-hospital_1-0011.txt,False,3,60.070028,,,,
1221,spider_bak-hospital_1-0011.txt,False,3,60.070471,,,,
1222,spider_bak-hospital_1-0011.txt,True,2,21.950742,1.0,0.0,2.0,0.0080645161290322
1223,spider_bak-hospital_1-0011.txt,True,2,41.605061,1.0,0.0,1.0,0.0041493775933609
1224,spider_bak-hospital_1-0011.txt,False,3,60.066635,,,,
1225,spider_bak-hospital_1-0011.txt,False,3,60.065924,,,,
1226,spider_bak-hospital_1-0011.txt,True,2,30.371565,1.0,0.0,2.0,0.0087719298245614
1227,spider_bak-hospital_1-0011.txt,True,2,15.312981,1.0,0.0,2.0,0.0080971659919028
1228,spider_bak-hospital_1-0011.txt,True,2,38.631836,1.0,0.0,2.0,0.0072463768115942
1229,spider_bak-hospital_1-0011.txt,True,2,41.786877,1.0,0.0,1.0,0.003610108303249
1230,spider_bak-hospital_1-0011.txt,True,2,44.487721,1.0,0.0,1.0,0.0032679738562091
1231,spider_bak-hospital_1-0011.txt,False,3,60.066781,,,,
1232,spider-college_1-0010.txt,False,3,60.069,,,,
1233,spider-college_1-0010.txt,False,3,60.067432,,,,
1234,spider-college_1-0010.txt,False,3,60.071623,,,,
1235,spider_bak-movie_1-0002.txt,True,2,55.816566,2.0,0.5,111.0,0.4065934065934066
1236,spider_bak-products_for_hire-0008.txt,False,3,60.071721,,,,
1237,spider_bak-products_for_hire-0008.txt,False,3,7.227752,,,,
1238,spider_bak-products_for_hire-0008.txt,False,3,60.065975,,,,
1239,spider_bak-college_1-0032.txt,True,2,8.128322,1.0,0.0,2.0,0.008695652173913
1240,spider_bak-college_1-0032.txt,True,2,20.517634,1.0,0.0,2.0,0.0094339622641509
1241,spider_bak-college_1-0032.txt,True,2,30.978586,1.0,0.0,2.0,0.0083333333333333
1242,spider_bak-college_1-0032.txt,True,2,34.963805,1.0,0.0,2.0,0.0084745762711864
1243,spider_bak-college_1-0032.txt,True,2,10.635229,1.0,0.0,2.0,0.0094339622641509
1244,spider_bak-college_1-0032.txt,True,2,33.036921,1.0,0.0,2.0,0.0083333333333333
1245,spider_bak-college_1-0032.txt,False,3,60.067,,,,
1246,spider_bak-college_1-0032.txt,True,2,19.547838,1.0,0.0,2.0,0.0090497737556561
1247,spider_bak-college_1-0032.txt,True,2,36.410404,1.0,0.0,2.0,0.0092165898617511
1248,spider_bak-college_1-0032.txt,True,2,55.753849,1.0,0.0,1.0,0.004
1249,spider_bak-department_store-0043.txt,True,2,59.303905,1.0,0.0,2.0,0.0080321285140562
1250,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.06998,,,,
1251,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.065051,,,,
1252,spider_bak-tracking_grants_for_research-0037.txt,True,2,52.5304,1.0,0.0,1.0,0.0034965034965034
1253,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.073859,,,,
1254,spider_bak-tracking_grants_for_research-0037.txt,True,2,45.775677,1.0,0.0,1.0,0.0033670033670033
1255,spider_bak-tracking_grants_for_research-0037.txt,True,2,34.008623,1.0,0.0,1.0,0.0033670033670033
1256,spider_bak-tracking_grants_for_research-0037.txt,True,2,27.731133,1.0,0.0,1.0,0.0033898305084745
1257,spider_bak-tracking_grants_for_research-0037.txt,True,2,57.169712,1.0,0.0,1.0,0.0034013605442176
1258,spider_bak-tracking_grants_for_research-0037.txt,True,2,53.739379,1.0,0.0,1.0,0.0032679738562091
1259,spider_bak-tracking_grants_for_research-0037.txt,True,2,48.400916,1.0,0.0,1.0,0.0034364261168384
1260,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.074558,,,,
1261,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.076682,,,,
1262,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.074585,,,,
1263,spider_bak-tracking_grants_for_research-0037.txt,False,3,60.074229,,,,
1264,spider_bak-tracking_grants_for_research-0037.txt,True,2,36.51293,3.0,0.6666666666666666,151.33333333333334,0.4929424538545059
1265,spider-customers_and_invoices-0037.txt,False,3,60.064072,,,,
1266,spider-gymnast-0006.txt,True,2,50.290451,1.0,0.0,1.0,0.0036764705882352
1267,spider-local_govt_and_lot-0009.txt,False,3,60.075787,,,,
1268,spider-inn_1-0009.txt,True,2,59.613952,1.0,0.0,2.0,0.0082304526748971
1269,spider_bak-swimming-0020.txt,False,3,60.06941,,,,
1270,db2csv-employee_hire_evaluation-0015_dev.txt,False,3,60.071667,,,,
1271,spider-election-0013.txt,False,3,60.068106,,,,
1272,spider-election-0013.txt,False,3,60.073393,,,,
1273,spider-election-0013.txt,False,3,60.077983,,,,
1274,spider_bak-college_1-0024.txt,False,3,60.074072,,,,
1275,spider-aircraft-0007.txt,False,3,60.071061,,,,
1276,spider_bak-college_1-0030.txt,True,2,15.61319,1.0,0.0,2.0,0.0092592592592592
1277,spider_bak-college_1-0030.txt,True,2,30.005105,1.0,0.0,2.0,0.0077821011673151
1278,spider_bak-college_1-0030.txt,True,2,14.793757,1.0,0.0,2.0,0.0077220077220077
1279,spider_bak-network_2-0039.txt,False,3,60.076323,,,,
1280,spider_bak-network_2-0005.txt,True,2,33.756137,1.0,0.0,2.0,0.0076628352490421
1281,spider-hr_1-0038.txt,False,3,60.070661,,,,
1282,db2csv-singer-0025_dev.txt,False,3,60.065238,,,,
1283,spider-hospital_1-0034.txt,True,2,32.352294,1.0,0.0,1.0,0.0043859649122807
1284,spider-hospital_1-0034.txt,True,2,25.220351,1.0,0.0,1.0,0.0040650406504065
1285,spider-hospital_1-0034.txt,True,2,36.61525,1.0,0.0,1.0,0.0036231884057971
1286,spider-college_1-0012.txt,False,3,60.0757,,,,
1287,spider-college_1-0012.txt,False,3,60.067585,,,,
1288,spider-college_1-0012.txt,False,3,60.075094,,,,
1289,spider-network_2-0033.txt,False,3,60.067512,,,,
1290,spider-network_2-0033.txt,False,3,29.20917,,,,
1291,spider-loan_1-0012.txt,True,2,19.152682,1.0,0.0,2.0,0.0077821011673151
1292,db2csv-orchestra-0015_dev.txt,True,2,43.016541,1.0,0.0,1.0,0.0044642857142857
1293,db2csv-orchestra-0005_dev.txt,False,3,60.06808,,,,
1294,db2csv-orchestra-0005_dev.txt,True,2,43.601494,1.0,0.0,1.0,0.0034602076124567
1295,db2csv-orchestra-0005_dev.txt,False,3,60.069517,,,,
1296,db2csv-orchestra-0005_dev.txt,True,2,48.98798,1.0,0.0,1.0,0.0035971223021582
1297,db2csv-orchestra-0005_dev.txt,True,2,26.988863,1.0,0.0,1.0,0.0033670033670033
1298,db2csv-orchestra-0005_dev.txt,False,3,60.069268,,,,
1299,db2csv-orchestra-0005_dev.txt,True,2,37.744147,1.0,0.0,1.0,0.0036764705882352
1300,db2csv-orchestra-0005_dev.txt,False,3,60.072451,,,,
1301,db2csv-orchestra-0005_dev.txt,True,2,26.896601,1.0,0.0,1.0,0.0035087719298245
1302,db2csv-orchestra-0005_dev.txt,True,2,33.673598,1.0,0.0,1.0,0.0034364261168384
1303,db2csv-orchestra-0005_dev.txt,True,2,42.997036,1.0,0.0,1.0,0.0035087719298245
1304,db2csv-orchestra-0005_dev.txt,True,2,52.465786,1.0,0.0,1.0,0.0032894736842105
1305,db2csv-orchestra-0005_dev.txt,False,3,60.070056,,,,
1306,db2csv-orchestra-0005_dev.txt,True,2,57.994374,1.0,0.0,1.0,0.0033783783783783
1307,db2csv-orchestra-0005_dev.txt,True,2,30.734393,1.0,0.0,1.0,0.0033783783783783
1308,spider_bak-party_people-0003.txt,True,2,12.425827,1.0,0.0,2.0,0.0094339622641509
1309,spider-station_weather-0002.txt,True,2,49.505998,2.0,0.5,66.0,0.3707865168539326
1310,spider_bak-school_bus-0017.txt,False,3,60.065462,,,,
1311,spider-program_share-0012.txt,True,2,35.814016,1.0,0.0,2.0,0.00836820083682
1312,spider-book_2-0011.txt,False,3,60.071284,,,,
1313,spider-book_2-0011.txt,False,3,34.691659,,,,
1314,spider-debate-0005.txt,False,3,60.068836,,,,
1315,spider_bak-voter_2-0003.txt,True,2,15.430723,1.0,0.0,2.0,0.0078431372549019
1316,spider_bak-school_player-0013.txt,False,3,60.067779,,,,
1317,spider-e_government-0001.txt,True,2,50.40162,2.0,0.5,64.5,0.3706896551724138
1318,spider-student_assessment-0019.txt,True,2,54.369507,2.0,0.5,118.5,0.4172535211267605
1319,spider-student_assessment-0019.txt,False,3,60.06942,,,,
1320,spider-student_assessment-0019.txt,True,2,42.798238,3.0,0.3333333333333333,52.0,0.2015503875968992
1321,spider-game_injury-0002.txt,False,3,60.072198,,,,
1322,spider_bak-film_rank-0013.txt,False,3,60.06902,,,,
1323,spider_bak-film_rank-0012.txt,True,2,43.271363,1.0,0.0,1.0,0.003731343283582
1324,spider-game_1-0033.txt,True,2,31.337585,1.0,0.0,2.0,0.0078431372549019
1325,db2csv-pets_1-0034_dev.txt,False,3,60.064218,,,,
1326,db2csv-pets_1-0034_dev.txt,False,3,38.56665,,,,
1327,spider_bak-voter_2-0016.txt,False,3,60.06884,,,,
1328,db2csv-battle_death-0007_dev.txt,True,2,42.146215,1.0,0.0,1.0,0.0034129692832764
1329,db2csv-battle_death-0007_dev.txt,True,2,46.523763,2.0,0.5,123.0,0.4197952218430034
1330,db2csv-battle_death-0007_dev.txt,True,2,33.186375,1.0,0.0,1.0,0.0034129692832764
1331,db2csv-battle_death-0007_dev.txt,True,2,24.868908,1.0,0.0,1.0,0.0033112582781456
1332,db2csv-battle_death-0007_dev.txt,False,3,60.063566,,,,
1333,db2csv-battle_death-0007_dev.txt,True,2,32.115157,1.0,0.0,1.0,0.0033112582781456
1334,spider-train_station-0023.txt,False,3,60.066885,,,,
1335,spider-debate-0004.txt,False,3,60.067438,,,,
1336,spider-book_2-0010.txt,False,3,60.062973,,,,
1337,spider-pilot_record-0012.txt,False,3,60.067698,,,,
1338,spider_bak-performance_attendance-0002.txt,True,2,47.928106,2.0,0.5,89.5,0.3960176991150442
1339,spider-station_weather-0003.txt,False,3,60.067453,,,,
1340,spider_bak-protein_institute-0010.txt,True,2,26.937465,1.0,0.0,1.0,0.0044843049327354
1341,spider_bak-party_people-0002.txt,True,2,38.193153,2.0,0.5,88.0,0.3946188340807175
1342,spider-hospital_1-0009.txt,False,3,60.069556,,,,
1343,spider_bak-pilot_record-0009.txt,False,3,60.06684,,,,
1344,spider-loan_1-0013.txt,True,2,38.535203,1.0,0.0,2.0,0.0079681274900398
1345,spider-college_1-0013.txt,False,3,60.06798,,,,
1346,spider-hospital_1-0021.txt,True,2,22.562726,1.0,0.0,2.0,0.0085106382978723
1347,spider-hospital_1-0021.txt,True,2,28.461295,1.0,0.0,2.0,0.008130081300813
1348,spider-hospital_1-0021.txt,True,2,17.818218,1.0,0.0,2.0,0.0076628352490421
1349,spider-hospital_1-0021.txt,False,3,60.076342,,,,
1350,spider-hospital_1-0021.txt,False,3,60.063292,,,,
1351,spider-hospital_1-0021.txt,True,2,51.341357,1.0,0.0,1.0,0.0033783783783783
1352,spider-workshop_paper-0002.txt,False,3,60.068691,,,,
1353,spider_bak-company_1-0001.txt,False,3,60.070263,,,,
1354,db2csv-student_transcripts_tracking-0047_dev.txt,False,3,60.064296,,,,
1355,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,18.988848,1.0,0.0,1.0,0.0041152263374485
1356,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,17.996024,1.0,0.0,1.0,0.0041493775933609
1357,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,47.01673,1.0,0.0,1.0,0.0038167938931297
1358,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,14.783091,1.0,0.0,1.0,0.0038461538461538
1359,db2csv-student_transcripts_tracking-0047_dev.txt,True,2,36.311008,1.0,0.0,1.0,0.0037593984962406
1360,spider-apartment_rentals-0029.txt,False,3,60.070073,,,,
1361,spider-election_representative-0012.txt,True,2,40.783328,1.0,0.0,1.0,0.0042735042735042
1362,spider-election_representative-0012.txt,True,2,57.848602,1.0,0.0,1.0,0.0040485829959514
1363,spider-election_representative-0012.txt,True,2,59.743961,1.0,0.0,1.0,0.00418410041841
1364,spider-election_representative-0012.txt,False,3,60.075208,,,,
1365,spider-election_representative-0012.txt,True,2,53.416057,1.0,0.0,1.0,0.0037593984962406
1366,spider-election_representative-0012.txt,False,3,60.063153,,,,
1367,spider_bak-hr_1-0032.txt,False,3,60.071748,,,,
1368,db2csv-course_teach-0004_dev.txt,True,2,46.050562,2.0,0.5,88.5,0.3950892857142857
1369,spider-gymnast-0003.txt,True,2,39.980508,2.0,0.5,88.0,0.3946188340807175
1370,db2csv-orchestra-0004_dev.txt,True,2,49.247312,3.0,0.6666666666666666,101.66666666666669,0.4559043348281016
1371,spider_bak-network_2-0014.txt,False,3,60.068669,,,,
1372,spider_bak-college_1-0009.txt,True,2,7.573745,1.0,0.0,2.0,0.0088888888888888
1373,spider_bak-college_1-0009.txt,True,2,56.184404,1.0,0.0,2.0,0.0082987551867219
1374,spider_bak-college_1-0009.txt,True,2,47.995344,1.0,0.0,2.0,0.0088105726872246
1375,spider_bak-college_1-0009.txt,True,2,28.908792,1.0,0.0,2.0,0.0081967213114754
1376,spider_bak-college_1-0009.txt,True,2,23.643136,1.0,0.0,2.0,0.008695652173913
1377,spider_bak-college_1-0009.txt,True,2,49.965226,1.0,0.0,1.0,0.0041493775933609
1378,spider-workshop_paper-0012.txt,False,3,60.079183,,,,
1379,spider-workshop_paper-0012.txt,False,3,60.069362,,,,
1380,spider-workshop_paper-0012.txt,False,3,60.069252,,,,
1381,spider_bak-network_2-0028.txt,False,3,60.076066,,,,
1382,spider_bak-network_2-0028.txt,False,2,60.067325,,,,
1383,spider_bak-network_2-0028.txt,True,2,20.689884,1.0,0.0,3.0,0.010752688172043
1384,spider-aircraft-0016.txt,False,3,60.072049,,,,
1385,spider-company_employee-0002.txt,False,3,60.067088,,,,
1386,spider-network_2-0022.txt,False,3,60.075829,,,,
1387,spider-company_employee-0016.txt,True,2,29.772921,1.0,0.0,1.0,0.0040650406504065
1388,spider-company_employee-0016.txt,False,3,60.069453,,,,
1389,spider-company_employee-0016.txt,False,3,60.068443,,,,
1390,spider-company_employee-0016.txt,False,3,60.072474,,,,
1391,spider-company_employee-0016.txt,True,2,47.022944,2.0,0.5,106.5,0.4096153846153846
1392,spider-company_employee-0016.txt,True,2,34.067358,1.0,0.0,1.0,0.0039840637450199
1393,spider_bak-store_product-0001.txt,True,2,53.696953,2.0,0.5,89.5,0.3960176991150442
1394,spider_bak-college_2-0072.txt,True,2,20.257934,2.0,0.5,90.0,0.3409090909090909
1395,spider_bak-college_2-0072.txt,True,2,37.791551,1.0,0.0,1.0,0.0035971223021582
1396,spider_bak-college_2-0072.txt,True,2,30.434795,1.0,0.0,1.0,0.0037735849056603
