ID,Benchmark,?Solved,Bound,Time
1601,spider-wrestler-0019.txt,True,2,10.883574
1602,db2csv-wta_1-0016_dev.txt,True,2,17.246645
1603,spider-ship_mission-0002.txt,True,2,12.919079
1604,spider-book_2-0003.txt,True,2,11.425736
1605,spider_bak-aircraft-0016.txt,True,2,12.959274
1606,spider_bak-program_share-0009.txt,True,2,53.152048
1607,spider-game_injury-0004.txt,,2,
1608,spider-game_injury-0004.txt,,2,
1609,spider_bak-product_catalog-0021.txt,True,2,14.853643000000002
1610,spider-e_government-0006.txt,True,2,10.112965
1611,spider-game_injury-0011.txt,,2,
1612,spider-game_injury-0011.txt,,2,
1613,spider-game_injury-0011.txt,,2,
1614,spider-game_injury-0005.txt,,2,
1615,spider-game_injury-0005.txt,,2,
1616,spider-game_injury-0005.txt,,2,
1617,spider-game_injury-0005.txt,,2,
1618,spider-game_injury-0005.txt,,2,
1619,spider-game_injury-0005.txt,,2,
1620,spider-game_injury-0005.txt,,2,
1621,spider-game_injury-0005.txt,,2,
1622,spider-game_injury-0005.txt,,2,
1623,spider-game_injury-0005.txt,,2,
1624,spider_bak-products_gen_characteristics-0013.txt,False,2,
1625,spider_bak-products_gen_characteristics-0013.txt,True,2,43.958055
1626,spider-ship_1-0008.txt,True,2,27.938321
1627,spider-film_rank-0022.txt,True,2,9.862996
1628,spider-film_rank-0022.txt,True,2,57.059073
1629,spider-film_rank-0022.txt,,2,
1630,spider-film_rank-0022.txt,True,2,19.068804
1631,spider-film_rank-0022.txt,True,2,30.104904
1632,spider-film_rank-0022.txt,,2,
1633,spider-film_rank-0022.txt,False,2,
1634,spider-film_rank-0022.txt,,2,
1635,spider-film_rank-0022.txt,,2,
1636,spider-swimming-0030.txt,,2,
1637,spider-swimming-0030.txt,,2,
1638,spider_bak-school_bus-0004.txt,True,2,9.726904
1639,spider-local_govt_mdm-0008.txt,True,2,10.24152
1640,scythe-top_rated_posts-048.txt,True,1,10.615892
1641,scythe-top_rated_posts-048.txt,False,2,
1642,scythe-top_rated_posts-048.txt,True,2,43.408325000000005
1643,spider_bak-train_station-0004.txt,True,2,11.321525
1644,spider-music_1-0006.txt,True,2,41.933989
1645,spider_bak-election_representative-0012.txt,True,2,15.845616
1646,spider_bak-election_representative-0012.txt,True,2,40.486974
1647,spider_bak-election_representative-0012.txt,True,2,21.242676
1648,spider_bak-election_representative-0012.txt,True,2,52.970007
1649,spider_bak-election_representative-0012.txt,True,2,24.549152
1650,spider_bak-election_representative-0012.txt,True,2,20.765903
1651,spider_bak-party_people-0004.txt,,2,
1652,spider_bak-protein_institute-0002.txt,True,2,11.056414
1653,spider-station_weather-0005.txt,True,2,12.337427000000002
1654,spider-station_weather-0005.txt,True,2,8.86997
1655,spider-station_weather-0005.txt,True,2,8.252982
1656,spider-decoration_competition-0009.txt,True,2,16.666438
1657,spider-decoration_competition-0009.txt,True,2,18.650188
1658,spider-decoration_competition-0009.txt,False,2,
1659,spider-hospital_1-0033.txt,,2,
1660,spider-hospital_1-0033.txt,,2,
1661,spider-hospital_1-0033.txt,,2,
1662,spider-hospital_1-0033.txt,,2,
1663,spider-hospital_1-0033.txt,,2,
1664,spider-hospital_1-0033.txt,,2,
1665,spider-hospital_1-0033.txt,,2,
1666,spider-hospital_1-0033.txt,,2,
1667,spider-hospital_1-0033.txt,,2,
1668,spider-loan_1-0015.txt,True,2,21.52103
1669,spider-college_1-0029.txt,False,4,36.699444
1670,spider-workshop_paper-0010.txt,True,2,29.117659
1671,spider-workshop_paper-0010.txt,True,2,32.53815
1672,spider-workshop_paper-0010.txt,True,2,36.536115
1673,spider_bak-company_1-0007.txt,True,2,11.366543
1674,spider-movie_1-0040.txt,True,2,14.242329000000002
1675,spider-movie_1-0040.txt,True,2,18.609966
1676,spider-election-0014.txt,True,2,44.714864
1677,spider-election-0014.txt,False,2,39.357272
1678,spider-election-0014.txt,False,1,5.523405
1679,spider-election-0014.txt,True,2,31.251604
1680,spider-election-0014.txt,True,1,6.384105
1681,spider-inn_1-0026.txt,True,2,9.066335
1682,db2csv-course_teach-0022_dev.txt,True,2,55.737884
1683,spider_bak-local_govt_mdm-0007.txt,True,2,31.370883
1684,spider_bak-tracking_grants_for_research-0026.txt,,2,
1685,spider_bak-tracking_grants_for_research-0026.txt,,1,
1686,spider-election_representative-0010.txt,True,2,26.466126
1687,spider-election_representative-0010.txt,True,2,19.066313
1688,spider-election_representative-0010.txt,True,2,44.721643
1689,spider-election_representative-0010.txt,True,2,45.972072
1690,spider-election_representative-0010.txt,True,2,55.781877
1691,spider-election_representative-0010.txt,True,2,18.106495
1692,spider-customers_campaigns_ecommerce-0015.txt,True,2,26.446387
1693,spider-customers_campaigns_ecommerce-0015.txt,True,2,36.828108
1694,spider-epinions_1-0025.txt,False,2,
1695,spider-epinions_1-0025.txt,False,2,
1696,spider-epinions_1-0025.txt,False,2,
1697,spider_bak-culture_company-0004.txt,True,2,15.193965000000002
1698,spider-manufactory_1-0003.txt,True,2,18.749736
1699,spider-department_management-0013.txt,True,2,34.255861
1700,spider-department_management-0013.txt,False,2,
1701,spider-department_management-0007.txt,False,2,
1702,spider_bak-shop_membership-0002.txt,True,2,15.025059
1703,spider-candidate_poll-0015.txt,True,2,20.573201
1704,spider-candidate_poll-0015.txt,True,2,22.368175
1705,spider-candidate_poll-0015.txt,True,2,19.689683
1706,spider-candidate_poll-0015.txt,True,2,52.396784
1707,spider-candidate_poll-0015.txt,True,2,41.099453
1708,spider-candidate_poll-0015.txt,True,2,23.042698
1709,spider-candidate_poll-0015.txt,True,2,28.158831
1710,spider-candidate_poll-0015.txt,True,2,16.250495
1711,spider-candidate_poll-0015.txt,True,2,34.350113
1712,spider-candidate_poll-0015.txt,True,2,16.377285999999998
1713,spider-candidate_poll-0015.txt,True,2,16.843861
1714,spider-candidate_poll-0015.txt,True,2,33.846457
1715,spider-candidate_poll-0015.txt,True,2,29.433238
1716,spider-candidate_poll-0015.txt,True,2,24.707407
1717,spider-candidate_poll-0015.txt,True,2,45.219176
1718,spider-candidate_poll-0015.txt,True,2,23.842385
1719,spider-candidate_poll-0015.txt,True,2,28.864896
1720,spider-candidate_poll-0015.txt,True,2,22.258248
1721,spider-candidate_poll-0015.txt,True,2,20.845039
1722,spider-candidate_poll-0015.txt,True,2,19.815081
1723,spider-candidate_poll-0015.txt,True,2,22.871669
1724,spider-candidate_poll-0015.txt,True,2,17.363934999999998
1725,spider-candidate_poll-0015.txt,True,2,30.691595
1726,spider-candidate_poll-0015.txt,True,2,34.275921
1727,spider-candidate_poll-0015.txt,True,2,22.0482
1728,spider-candidate_poll-0015.txt,True,2,27.035695
1729,spider-candidate_poll-0015.txt,False,2,
1730,spider-candidate_poll-0015.txt,True,2,20.511609
1731,spider-candidate_poll-0015.txt,True,2,55.196165
1732,spider-candidate_poll-0015.txt,True,2,22.339441
1733,spider-candidate_poll-0015.txt,True,2,17.530076
1734,spider-candidate_poll-0015.txt,True,2,40.868431
1735,spider-candidate_poll-0015.txt,True,2,41.897054
1736,spider-candidate_poll-0015.txt,True,2,31.414563
1737,spider-candidate_poll-0015.txt,True,2,27.593711
1738,spider-candidate_poll-0015.txt,True,2,30.33793
1739,spider-candidate_poll-0015.txt,True,2,28.337688
1740,spider-candidate_poll-0015.txt,True,2,58.550006
1741,spider-candidate_poll-0015.txt,True,2,42.01301
1742,spider-candidate_poll-0015.txt,True,2,25.911492
1743,spider-candidate_poll-0015.txt,True,2,25.74911
1744,spider-candidate_poll-0015.txt,True,2,39.870296
1745,spider-candidate_poll-0015.txt,True,2,33.570412000000005
1746,spider-candidate_poll-0015.txt,True,2,18.72387
1747,spider-candidate_poll-0015.txt,True,2,47.90746
1748,spider-candidate_poll-0015.txt,True,2,28.328336
1749,spider-candidate_poll-0015.txt,True,2,25.084167
1750,spider-candidate_poll-0015.txt,False,2,
1751,spider-candidate_poll-0015.txt,True,2,18.69922
1752,spider-candidate_poll-0015.txt,True,2,15.480883
1753,spider-candidate_poll-0015.txt,True,2,50.760046
1754,spider-candidate_poll-0015.txt,True,2,40.595855
1755,spider-candidate_poll-0015.txt,True,2,29.458272
1756,spider-candidate_poll-0015.txt,True,2,30.951923
1757,spider-candidate_poll-0015.txt,False,2,
1758,spider-candidate_poll-0015.txt,True,2,37.758505
1759,spider-candidate_poll-0015.txt,True,2,54.905442
1760,spider-candidate_poll-0015.txt,True,2,29.433312
1761,spider-candidate_poll-0015.txt,True,2,40.074952
1762,spider-candidate_poll-0015.txt,True,2,40.740324
1763,spider-candidate_poll-0015.txt,True,2,32.890049000000005
1764,spider-candidate_poll-0015.txt,True,2,30.539261
1765,spider-candidate_poll-0015.txt,True,2,22.932233
1766,spider-candidate_poll-0015.txt,True,2,31.185339
1767,spider-candidate_poll-0015.txt,True,2,19.662109
1768,spider-candidate_poll-0015.txt,True,2,35.320945
1769,spider-candidate_poll-0015.txt,True,2,20.675787
1770,spider-candidate_poll-0015.txt,True,2,31.109339
1771,spider-candidate_poll-0015.txt,True,2,17.25996
1772,spider-candidate_poll-0015.txt,True,2,43.756225
1773,spider-candidate_poll-0015.txt,True,2,19.535363
1774,spider-candidate_poll-0015.txt,True,2,21.636326
1775,spider-candidate_poll-0015.txt,False,2,
1776,spider-candidate_poll-0015.txt,True,2,39.080533
1777,spider-candidate_poll-0015.txt,True,2,21.641539
1778,spider-candidate_poll-0015.txt,True,2,43.47763
1779,spider-candidate_poll-0015.txt,True,2,46.845339
1780,spider-candidate_poll-0015.txt,True,2,20.382349
1781,spider-candidate_poll-0015.txt,True,2,42.799644
1782,spider-candidate_poll-0015.txt,True,2,25.394477
1783,spider-candidate_poll-0015.txt,True,2,29.408766
1784,spider-candidate_poll-0015.txt,False,2,
1785,spider-candidate_poll-0015.txt,True,2,20.627834
1786,spider-candidate_poll-0015.txt,True,2,16.492534
1787,spider-candidate_poll-0015.txt,True,2,18.109672
1788,spider-candidate_poll-0015.txt,True,2,15.954733999999998
1789,spider-candidate_poll-0015.txt,True,2,29.922612
1790,spider-candidate_poll-0015.txt,False,2,
1791,spider-candidate_poll-0015.txt,True,1,7.645099
1792,spider-candidate_poll-0015.txt,True,2,27.789625
1793,spider_bak-browser_web-0006.txt,True,2,8.958786
1794,spider_bak-browser_web-0006.txt,True,2,15.664666
1795,spider_bak-browser_web-0006.txt,True,2,10.015456
1796,spider_bak-browser_web-0006.txt,True,2,13.155789
1797,spider_bak-browser_web-0006.txt,True,2,12.018595
1798,spider_bak-browser_web-0006.txt,True,2,11.696129
1799,spider_bak-manufactory_1-0036.txt,False,2,
1800,spider-college_2-0009.txt,,2,
1801,spider_bak-college_1-0044.txt,True,2,24.100247
1802,db2csv-poker_player-0013_dev.txt,True,2,35.103221000000005
1803,db2csv-poker_player-0013_dev.txt,True,2,41.933959
1804,db2csv-poker_player-0013_dev.txt,True,2,34.947644
1805,spider_bak-inn_1-0014.txt,True,2,22.571158
1806,spider_bak-farm-0003.txt,True,2,14.146453
1807,spider_bak-farm-0003.txt,True,2,10.120645
1808,spider_bak-farm-0003.txt,True,2,6.9116610000000005
1809,spider_bak-farm-0003.txt,True,2,6.429032
1810,spider_bak-farm-0003.txt,True,2,11.875568
1811,spider_bak-farm-0003.txt,True,2,10.530363
1812,spider_bak-farm-0003.txt,True,2,10.983872
1813,spider_bak-farm-0003.txt,True,2,14.700164
1814,spider_bak-farm-0003.txt,True,2,9.267171
1815,spider_bak-farm-0003.txt,True,2,12.012274
1816,spider_bak-farm-0003.txt,True,2,11.485288
1817,spider_bak-farm-0003.txt,True,2,19.794678
1818,spider_bak-farm-0003.txt,True,2,14.806326
1819,spider_bak-farm-0003.txt,True,2,9.59063
1820,spider_bak-farm-0003.txt,True,2,15.304737
1821,spider-coffee_shop-0007.txt,True,2,19.839605
1822,spider_bak-loan_1-0034.txt,False,2,
1823,spider_bak-sports_competition-0008.txt,True,2,20.097986
1824,spider_bak-loan_1-0008.txt,True,2,9.089193
1825,db2csv-singer-0026_dev.txt,False,2,
1826,db2csv-orchestra-0016_dev.txt,True,2,15.01676
1827,db2csv-orchestra-0006_dev.txt,True,2,13.74188
1828,db2csv-orchestra-0006_dev.txt,True,2,9.882676
1829,db2csv-orchestra-0006_dev.txt,True,2,8.259422
1830,db2csv-orchestra-0006_dev.txt,True,2,10.64525
1831,db2csv-orchestra-0006_dev.txt,True,2,8.798738
1832,db2csv-orchestra-0006_dev.txt,True,2,8.662568
1833,db2csv-orchestra-0006_dev.txt,True,2,11.884411
1834,db2csv-orchestra-0006_dev.txt,True,2,9.554842
1835,db2csv-orchestra-0006_dev.txt,True,2,9.115779
1836,db2csv-orchestra-0006_dev.txt,True,2,9.350379
1837,db2csv-orchestra-0006_dev.txt,True,2,15.454901
1838,db2csv-orchestra-0006_dev.txt,True,2,12.579006
1839,db2csv-orchestra-0006_dev.txt,True,2,10.773374
1840,db2csv-orchestra-0006_dev.txt,True,2,18.406373
1841,db2csv-orchestra-0006_dev.txt,True,2,10.256292
1842,spider_bak-local_govt_and_lot-0010.txt,True,2,25.546664
1843,spider_bak-local_govt_and_lot-0010.txt,True,2,23.833817
1844,spider_bak-local_govt_and_lot-0010.txt,True,2,26.582629
1845,spider_bak-local_govt_and_lot-0010.txt,True,2,44.863765
1846,spider_bak-local_govt_and_lot-0010.txt,True,2,48.608706
1847,spider_bak-local_govt_and_lot-0010.txt,True,2,34.240081
1848,spider_bak-local_govt_and_lot-0010.txt,True,2,45.918854
1849,spider_bak-local_govt_and_lot-0010.txt,True,2,50.425812
1850,spider_bak-local_govt_and_lot-0010.txt,False,2,
1851,spider-gas_company-0002.txt,True,2,7.546519
1852,db2csv-employee_hire_evaluation-0016_dev.txt,True,2,11.042501
1853,spider_bak-gas_company-0021.txt,True,2,7.579569
1854,spider_bak-department_management-0002.txt,True,2,20.458354
1855,spider_bak-flight_company-0002.txt,True,2,12.122492
1856,spider-activity_1-0028.txt,False,4,40.094781
1857,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,10.993815
1858,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,24.83292
1859,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,16.079162
1860,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,10.309469
1861,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,30.012369
1862,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,8.7739
1863,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,17.346866
1864,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,12.814705
1865,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,10.528521
1866,db2csv-student_transcripts_tracking-0054_dev.txt,True,2,8.321587000000001
1867,spider_bak-theme_gallery-0004.txt,True,2,14.147696
1868,spider-entertainment_awards-0005.txt,True,2,22.160784
1869,spider_bak-gas_company-0008.txt,True,2,24.22066
1870,spider-perpetrator-0002.txt,True,2,17.491118
1871,spider_bak-university_basketball-0004.txt,True,2,7.621252999999999
1872,spider_bak-university_basketball-0004.txt,True,2,6.982115
1873,spider_bak-university_basketball-0004.txt,True,2,28.667753
1874,spider-device-0003.txt,True,2,25.599951
1875,spider-device-0003.txt,True,2,11.685787
1876,spider-device-0003.txt,True,2,11.606454
1877,spider-device-0003.txt,True,2,11.344198
1878,spider-device-0003.txt,True,2,8.702709
1879,spider-device-0003.txt,True,2,9.63023
1880,spider-device-0003.txt,True,2,9.019161
1881,spider-device-0003.txt,True,2,10.020996
1882,spider-device-0003.txt,True,2,16.201966
1883,spider-device-0003.txt,True,2,11.387707
1884,spider-device-0003.txt,True,2,16.845163
1885,spider-device-0003.txt,True,2,11.743428
1886,spider-device-0003.txt,True,2,12.94524
1887,spider-device-0003.txt,True,2,21.913167
1888,spider-device-0003.txt,True,2,11.959902
1889,db2csv-voter_1-0005_dev.txt,True,2,13.155301
1890,db2csv-voter_1-0005_dev.txt,True,2,11.296314
1891,spider_bak-music_4-0011.txt,,2,
1892,spider-wedding-0020.txt,True,2,8.550415999999998
1893,spider-wedding-0020.txt,True,2,11.001904
1894,spider-wedding-0020.txt,True,2,11.827981
1895,spider-wedding-0020.txt,True,2,13.268853
1896,spider-wedding-0020.txt,True,2,9.188219
1897,spider-wedding-0020.txt,True,2,14.108724
1898,spider-climbing-0020.txt,,2,
1899,spider-voter_2-0019.txt,True,2,25.310577
1900,spider_bak-local_govt_and_lot-0011.txt,False,4,47.696975
1901,spider-dorm_1-0002.txt,True,2,18.706152
1902,spider_bak-bike_1-0010.txt,True,2,11.692463
1903,spider-county_public_safety-0014.txt,False,2,
1904,spider-county_public_safety-0014.txt,False,2,4.977057
1905,spider_bak-allergy_1-0002.txt,True,2,13.144001
1906,spider-solvency_ii-0010.txt,True,2,22.563773
1907,spider_bak-document_management-0009.txt,True,2,14.543115
1908,spider_bak-document_management-0009.txt,True,2,12.39545
1909,spider_bak-document_management-0009.txt,True,2,15.654094
1910,spider_bak-loan_1-0035.txt,True,2,41.680189
1911,spider_bak-loan_1-0035.txt,True,2,46.258762
1912,spider_bak-loan_1-0035.txt,False,2,
1913,spider_bak-loan_1-0035.txt,False,2,
1914,spider_bak-loan_1-0035.txt,True,2,46.678503000000006
1915,spider_bak-sports_competition-0021.txt,True,2,12.963519
1916,spider_bak-gymnast-0020.txt,True,2,23.783609
1917,spider-browser_web-0018.txt,False,2,
1918,spider_bak-inn_1-0001.txt,True,2,15.783777
1919,spider_bak-inn_1-0001.txt,True,2,11.083447
1920,spider_bak-inn_1-0001.txt,True,2,16.761801
1921,spider_bak-college_1-0045.txt,True,2,12.977179
1922,spider_bak-college_1-0045.txt,True,2,11.183379
1923,spider_bak-college_1-0045.txt,True,2,30.355196
1924,spider_bak-inn_1-0029.txt,True,2,12.991057
1925,spider-college_2-0008.txt,,2,
1926,spider_bak-small_bank_1-0016.txt,True,2,48.861088
1927,spider_bak-small_bank_1-0016.txt,False,2,
1928,spider_bak-small_bank_1-0016.txt,False,2,
1929,spider_bak-small_bank_1-0016.txt,False,2,
1930,spider_bak-small_bank_1-0016.txt,True,2,56.153252
1931,spider_bak-small_bank_1-0016.txt,False,2,
1932,spider-party_host-0010.txt,False,2,
1933,spider-university_basketball-0001.txt,True,2,5.435891
1934,spider_bak-customers_card_transactions-0035.txt,True,2,9.285981
1935,spider-department_management-0006.txt,True,2,10.595305
1936,spider-department_management-0006.txt,True,2,6.484532
1937,spider-department_management-0006.txt,True,2,5.798123
1938,spider-department_management-0006.txt,True,2,8.220600000000001
1939,spider-department_management-0006.txt,True,2,6.196789
1940,spider-department_management-0006.txt,True,2,5.908851
1941,spider-department_management-0006.txt,True,2,8.528618999999999
1942,spider-department_management-0006.txt,True,2,9.04093
1943,spider-department_management-0006.txt,True,2,13.506056
1944,spider-department_management-0006.txt,True,2,9.770073
1945,spider-department_management-0006.txt,True,2,30.024627
1946,spider-department_management-0006.txt,True,2,9.983651
1947,spider-department_management-0006.txt,True,2,9.087309
1948,spider-department_management-0006.txt,True,2,15.404746
1949,spider-department_management-0006.txt,True,2,9.711914
1950,spider_bak-shop_membership-0017.txt,True,2,25.235936
1951,spider_bak-shop_membership-0017.txt,,2,
1952,spider_bak-shop_membership-0017.txt,,2,
1953,db2csv-singer-0009_dev.txt,True,2,17.291779
1954,spider_bak-hr_1-0042.txt,True,2,51.761302
1955,db2csv-singer-0019_dev.txt,True,2,20.315385
1956,db2csv-singer-0019_dev.txt,True,2,50.240425
1957,db2csv-singer-0019_dev.txt,True,2,29.692859
1958,spider-farm-0019.txt,,2,
1959,spider-company_office-0010.txt,False,2,
1960,spider_bak-culture_company-0011.txt,True,2,7.212736
1961,spider_bak-decoration_competition-0014.txt,True,2,17.983413
1962,spider_bak-decoration_competition-0014.txt,True,2,46.643848000000006
1963,spider_bak-decoration_competition-0014.txt,True,2,20.529784
1964,spider_bak-decoration_competition-0014.txt,True,2,22.591628
1965,spider_bak-decoration_competition-0014.txt,True,2,35.610212
1966,spider_bak-decoration_competition-0014.txt,True,2,25.484662
1967,db2csv-dog_kennels-0046_dev.txt,True,2,39.496795
1968,spider-manufactory_1-0014.txt,True,2,14.772078999999998
1969,spider-party_host-0012.txt,False,2,
1970,db2csv-wta_1-0014_dev.txt,True,2,10.537822
1971,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,2,
1972,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,2,
1973,spider_bak-cre_Drama_Workshop_Groups-0019.txt,,2,
1974,spider_bak-student_assessment-0003.txt,True,2,24.418451
1975,spider-entrepreneur-0019.txt,True,2,6.963055000000001
1976,spider_bak-customers_and_invoices-0039.txt,False,3,31.071466
1977,spider-county_public_safety-0002.txt,True,2,17.6071
1978,spider_bak-entrepreneur-0016.txt,True,2,18.336911
1979,spider_bak-entrepreneur-0002.txt,True,2,6.217511
1980,spider-dorm_1-0014.txt,True,2,9.159004
1981,spider_bak-news_report-0010.txt,True,2,13.133064
1982,spider_bak-university_basketball-0012.txt,True,2,10.68719
1983,db2csv-student_transcripts_tracking-0072_dev.txt,False,4,42.38103
1984,spider_bak-game_1-0017.txt,False,4,43.907185
1985,spider_bak-ship_1-0017.txt,True,2,4.386958
1986,spider_bak-ship_1-0017.txt,True,2,13.418613
1987,spider_bak-ship_1-0017.txt,True,2,12.384962
1988,spider_bak-ship_1-0017.txt,True,2,18.545791
1989,spider_bak-ship_1-0017.txt,True,2,7.068288
1990,spider_bak-ship_1-0017.txt,True,2,8.15452
1991,spider_bak-game_1-0016.txt,True,2,11.106764
1992,spider_bak-flight_company-0014.txt,False,2,
1993,spider_bak-flight_company-0014.txt,True,2,49.26868
1994,spider_bak-flight_company-0014.txt,True,2,49.048139
1995,spider-roller_coaster-0012.txt,True,2,30.55046
1996,spider-roller_coaster-0012.txt,True,2,16.622743999999997
1997,spider-roller_coaster-0012.txt,True,2,17.978849
1998,spider_bak-customers_and_products_contacts-0008.txt,True,2,8.832111000000001
1999,spider_bak-university_basketball-0013.txt,True,2,17.865505
2000,spider-railway-0020.txt,True,2,14.678918
2001,spider_bak-music_4-0012.txt,,1,
2002,spider_bak-music_4-0012.txt,,1,
2003,spider_bak-music_4-0012.txt,,1,
2004,spider_bak-music_4-0012.txt,,1,
2005,spider_bak-music_4-0012.txt,,1,
2006,spider_bak-music_4-0012.txt,,1,
2007,db2csv-course_teach-0020_dev.txt,False,2,
2008,spider_bak-company_office-0008.txt,True,2,13.3993
2009,db2csv-singer-0010_dev.txt,True,2,15.273699999999998
2010,spider_bak-candidate_poll-0018.txt,True,2,29.204906
2011,spider_bak-candidate_poll-0018.txt,False,2,7.228538
2012,spider_bak-candidate_poll-0018.txt,False,2,
2013,spider_bak-allergy_1-0001.txt,False,5,45.339487
2014,spider_bak-scientist_1-0003.txt,True,2,3.874554
2015,spider_bak-scientist_1-0003.txt,False,4,33.580043
2016,spider_bak-scientist_1-0003.txt,True,2,7.88033
2017,db2csv-orchestra-0020_dev.txt,True,2,16.111243
2018,db2csv-orchestra-0020_dev.txt,True,2,29.837455
2019,db2csv-orchestra-0020_dev.txt,True,2,24.834189
2020,spider-protein_institute-0002.txt,True,2,28.998843
2021,spider_bak-college_2-0015.txt,,2,
2022,spider-coffee_shop-0011.txt,True,2,10.134631
2023,spider-entrepreneur-0018.txt,True,2,27.867346
2024,spider-coffee_shop-0005.txt,True,2,28.077496000000004
2025,spider_bak-inn_1-0002.txt,,2,
2026,spider_bak-climbing-0020.txt,,2,
2027,db2csv-poker_player-0025_dev.txt,True,2,17.391965
2028,db2csv-poker_player-0025_dev.txt,True,2,20.353917
2029,db2csv-poker_player-0025_dev.txt,True,2,56.508633
2030,db2csv-poker_player-0025_dev.txt,True,2,42.806656
2031,db2csv-poker_player-0025_dev.txt,True,2,25.94916
2032,db2csv-poker_player-0025_dev.txt,True,2,46.623937
2033,spider_bak-manufactory_1-0020.txt,True,2,17.010043
2034,spider-party_host-0013.txt,False,2,
2035,spider-department_management-0011.txt,True,2,7.686002999999999
2036,spider-company_office-0007.txt,True,2,8.446893
2037,spider_bak-culture_company-0012.txt,True,2,9.986059
2038,spider_bak-club_1-0032.txt,False,2,
2039,spider_bak-club_1-0032.txt,False,2,
2040,spider-company_office-0003.txt,True,2,16.931086
2041,spider-company_office-0003.txt,True,2,14.243137
2042,spider-company_office-0003.txt,True,2,14.58713
2043,spider-company_office-0003.txt,True,2,9.456567
2044,spider-company_office-0003.txt,True,2,12.547797
2045,spider-company_office-0003.txt,True,2,16.578012
2046,spider-company_office-0003.txt,True,2,10.319946
2047,spider-company_office-0003.txt,True,2,12.79919
2048,spider-company_office-0003.txt,True,2,16.607293
2049,spider-company_office-0003.txt,True,2,17.169491999999998
2050,spider-company_office-0003.txt,True,2,11.743854
2051,spider-company_office-0003.txt,True,2,10.2623
2052,spider-company_office-0003.txt,True,2,11.613785
2053,spider-company_office-0003.txt,True,2,11.325917
2054,spider-company_office-0003.txt,True,2,12.826336
2055,spider-culture_company-0012.txt,True,2,8.878624
2056,spider-university_basketball-0012.txt,True,2,9.940866
2057,spider-candidate_poll-0007.txt,True,2,17.511963
2058,spider-musical-0004.txt,,2,
2059,spider-insurance_policies-0003.txt,True,2,6.817059
2060,spider_bak-manufactory_1-0018.txt,True,2,18.217199
2061,db2csv-tvshow-0050_dev.txt,True,2,34.07051
2062,db2csv-tvshow-0050_dev.txt,False,2,5.515469
2063,spider-products_for_hire-0009.txt,True,2,10.067745
2064,spider_bak-climbing-0018.txt,True,2,10.40519
2065,spider-soccer_2-0013.txt,False,2,
2066,spider-soccer_2-0013.txt,True,2,18.349372
2067,spider-soccer_2-0013.txt,True,2,29.286168
2068,spider-soccer_2-0013.txt,,2,
2069,spider-soccer_2-0013.txt,True,2,13.777676
2070,spider-soccer_2-0013.txt,False,2,
2071,spider-soccer_2-0013.txt,False,2,
2072,spider-soccer_2-0013.txt,,2,
2073,spider-soccer_2-0013.txt,True,2,20.368612
2074,spider-soccer_2-0013.txt,False,2,
2075,spider-soccer_2-0013.txt,,2,
2076,spider-soccer_2-0013.txt,,2,
2077,spider-soccer_2-0013.txt,,2,
2078,db2csv-wta_1-0015_dev.txt,True,2,15.6798
2079,spider-college_1-0048.txt,True,2,30.66822
2080,spider-college_1-0048.txt,True,2,55.232526
2081,spider-college_1-0048.txt,True,2,24.805141
2082,spider-college_1-0048.txt,True,2,48.731503
2083,spider-college_1-0048.txt,False,2,
2084,spider_bak-loan_1-0026.txt,False,2,
2085,db2csv-dog_kennels-0035_dev.txt,True,2,28.077487
2086,spider-dorm_1-0011.txt,False,2,
2087,spider-dorm_1-0011.txt,False,2,
2088,spider-dorm_1-0011.txt,True,2,16.339255
2089,spider-dorm_1-0011.txt,False,2,
2090,spider-dorm_1-0011.txt,False,2,
2091,spider-dorm_1-0011.txt,True,2,13.181367
2092,spider-protein_institute-0006.txt,True,2,9.22435
2093,spider-protein_institute-0006.txt,,2,
2094,spider-protein_institute-0006.txt,,2,
2095,spider-cre_Drama_Workshop_Groups-0030.txt,,2,
2096,spider-county_public_safety-0007.txt,True,2,11.073307
2097,spider_bak-body_builder-0006.txt,True,2,13.935699
2098,spider-gas_company-0004.txt,True,2,14.016246
2099,spider_bak-music_4-0016.txt,,2,
2100,spider_bak-music_4-0016.txt,,2,
2101,spider_bak-music_4-0016.txt,,2,
2102,spider_bak-book_2-0019.txt,True,2,10.433333
2103,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,17.562331
2104,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,20.841837
2105,spider_bak-cre_Doc_Control_Systems-0030.txt,True,1,5.3639600000000005
2106,spider_bak-cre_Doc_Control_Systems-0030.txt,False,2,
2107,spider_bak-cre_Doc_Control_Systems-0030.txt,True,2,31.127303
