ProblemID,QueryID,?Refuted,Counterexample,Time,?VeriEQLRefuted,VeriEQL time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,solving times,AST size,nodes changed
1398,590,,,,False,0.578609,,,,,,,,
1398,591,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'A'], [22, None, 'C']]}",1.845968,False,1.201638,16.0,14.0,0.5,"[4, 13, 5, 5, 4, 9, 12, 5, 8, 6, 12, 5, 5, 9]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.002049, 0.006037]",14.0,"[4, 12, 13, 7, 7, 10, 8, 13, 10, 9, 12, 13, 7, 10]"
1398,592,True,"{'customers': [['customer_id', 'customer_name'], [21, 'C23']], 'orders': [['order_id', 'customer_id', 'product_name'], [19, 21, 'A'], [18, None, 'C'], [20, 21, 'B']]}",2.102933,False,1.604593,17.0,15.0,0.4,"[7, 10, 3, 9, 12, 3, 8, 11, 11, 7, 4, 5, 7, 4, 14]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.002122, 0.007693]",14.0,"[7, 13, 11, 10, 10, 13, 9, 10, 12, 13, 7, 7, 7, 9, 13]"
1398,593,False,,1.442488,False,1.468522,10.0,9.0,0.3333333333333333,"[1, 3, 6, 9, 15, 4, 8, 7, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21]",[0.002033],21.0,"[2, 3, 7, 11, 18, 17, 9, 11]"
1398,594,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'A'], [22, None, 'C']]}",1.88817,False,1.173951,16.0,14.0,0.5,"[4, 13, 5, 5, 4, 9, 12, 5, 8, 6, 12, 5, 5, 9]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.002148, 0.006846]",14.0,"[4, 12, 13, 7, 7, 10, 8, 13, 10, 9, 12, 13, 7, 10]"
1398,595,,,,False,,,,,,,,,
1398,596,False,,4.425101,False,0.970897,35.0,34.0,0.3235294117647059,"[1, 6, 9, 5, 8, 18, 10, 4, 18, 14, 4, 4, 4, 14, 17, 8, 4, 11, 3, 10, 3, 14, 8, 9, 6, 9, 6, 4, 4, 9, 14, 4, 4, 21]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",[0.002398],21.0,"[2, 6, 10, 12, 10, 11, 17, 12, 17, 19, 18, 9, 6, 14, 14, 19, 9, 13, 14, 11, 11, 14, 15, 13, 8, 11, 12, 11, 9, 9, 16, 17, 11]"
1398,597,True,"{'customers': [['customer_id', 'customer_name'], [19, 'A18'], [18, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 18, 'B'], [22, 18, 'A']]}",0.760576,False,1.146931,7.0,5.0,0.0,"[7, 10, 4, 5, 4]","[14, 14, 14, 14, 14]","[0.002185, 0.01352]",14.0,"[7, 12, 11, 7, 7]"
1398,598,True,"{'customers': [['customer_id', 'customer_name'], [24, 'B46'], [19, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 24, 'B'], [20, None, 'C'], [22, 24, 'A']]}",0.275669,False,0.817456,3.0,1.0,0.0,[5],[16],"[0.002162, 0.00881]",16.0,[5]
1398,599,True,"{'customers': [['customer_id', 'customer_name'], [19, 'A18'], [18, 'B25'], [20, 'A18']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, None, 'C'], [21, 18, 'B'], [23, 18, 'A']]}",1.19499,False,1.201107,10.0,8.0,0.5,"[7, 5, 5, 4, 8, 6, 4, 15]","[14, 14, 14, 14, 14, 14, 14, 14]","[0.002386, 0.005673]",14.0,"[7, 7, 6, 7, 10, 9, 8, 13]"
1398,600,,,,False,0.566047,,,,,,,,
1398,601,False,,6.792895,False,1.129593,31.0,30.0,0.1666666666666666,"[6, 6, 9, 12, 6, 9, 6, 5, 5, 3, 5, 6, 12, 12, 6, 12, 12, 6, 5, 12, 6, 6, 4, 5, 5, 6, 6, 5, 7, 14]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",[0.002573],18.0,"[7, 8, 9, 14, 16, 11, 12, 12, 11, 5, 10, 7, 11, 14, 13, 8, 16, 12, 11, 13, 11, 13, 14, 13, 13, 12, 9, 10, 10]"
1398,602,False,,0.849111,False,0.8215129999999999,6.0,5.0,0.4,"[3, 7, 19, 3, 22]","[22, 22, 22, 22, 22]",[0.001917],22.0,"[4, 9, 20, 20]"
1398,603,False,"{'customers': [['customer_id', 'customer_name'], [26, None], [28, None], [27, None]], 'orders': [['order_id', 'customer_id', 'product_name'], [24, 26, 'A'], [23, 27, 'A'], [25, 28, 'C']]}",0.237231,True,0.501924,2.0,0.0,,[],[],"[0.000879, 0.010244]",19.0,[]
1398,604,True,"{'customers': [['customer_id', 'customer_name'], [19, 'A18'], [18, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 18, 'B'], [22, 18, 'A']]}",0.780839,False,1.103525,7.0,5.0,0.0,"[7, 10, 4, 5, 4]","[14, 14, 14, 14, 14]","[0.002109, 0.01315]",14.0,"[7, 12, 11, 7, 7]"
1398,605,True,"{'customers': [['customer_id', 'customer_name'], [19, 'B25'], [18, 'B19'], [20, 'B19']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, 19, 'B'], [21, None, 'C'], [23, 19, 'A']]}",2.585841,False,1.157754,20.0,18.0,0.5,"[7, 6, 6, 12, 3, 4, 8, 5, 4, 6, 13, 5, 13, 5, 5, 15, 5, 5]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.002159, 0.007733]",14.0,"[7, 10, 7, 12, 13, 4, 10, 9, 7, 6, 11, 11, 13, 13, 7, 13, 13, 7]"
1398,606,True,"{'customers': [['customer_id', 'customer_name'], [19, 'A24'], [24, 'B31'], [20, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, 24, 'A'], [21, 24, 'B'], [23, None, 'C']]}",2.303848,False,0.840489,17.0,15.0,0.2666666666666666,"[5, 12, 3, 4, 3, 4, 5, 13, 10, 4, 8, 10, 7, 4, 17]","[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","[0.002135, 0.006333]",16.0,"[5, 12, 12, 4, 4, 4, 4, 10, 13, 11, 6, 12, 10, 10, 14]"
1398,607,,,,False,1.891191,,,,,,,,
1398,608,True,"{'customers': [['customer_id', 'customer_name'], [19, 'A24']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 19, 'A'], [22, 19, 'B']]}",0.790196,False,0.682592,7.0,5.0,0.2,"[2, 4, 10, 2, 4]","[15, 15, 15, 15, 15]","[0.002272, 0.005917]",15.0,"[3, 3, 11, 11, 3]"
1398,609,False,,2.521793,False,0.56202,17.0,16.0,0.3125,"[13, 6, 19, 20, 4, 10, 11, 4, 19, 20, 4, 10, 11, 6, 4, 22]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]",[0.001742],22.0,"[13, 15, 18, 15, 22, 10, 11, 13, 19, 22, 22, 10, 13, 14, 8]"
1398,610,False,,4.299484,False,1.236429,34.0,33.0,0.0909090909090909,"[16, 13, 7, 4, 7, 7, 6, 20, 14, 5, 17, 16, 3, 16, 14, 5, 5, 8, 5, 3, 6, 3, 6, 4, 13, 4, 4, 16, 12, 6, 3, 3, 20]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",[0.008378],21.0,"[16, 18, 18, 9, 12, 14, 10, 15, 21, 17, 14, 20, 17, 18, 16, 19, 11, 11, 13, 6, 10, 9, 10, 12, 13, 18, 10, 15, 19, 18, 12, 5]"
1398,611,False,,5.160878,False,2.579548,38.0,37.0,0.2432432432432432,"[12, 9, 8, 6, 4, 13, 11, 5, 16, 3, 11, 8, 5, 9, 17, 11, 5, 7, 11, 6, 18, 5, 13, 5, 17, 11, 11, 11, 6, 5, 6, 9, 3, 2, 11, 13, 22]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]",[0.009037],22.0,"[11, 16, 14, 11, 8, 12, 14, 14, 16, 16, 10, 15, 13, 12, 15, 17, 16, 9, 13, 12, 15, 18, 13, 12, 15, 18, 17, 18, 17, 10, 11, 12, 9, 4, 11, 18]"
1398,612,True,"{'customers': [['customer_id', 'customer_name'], [20, 'B25'], [19, 'C20'], [18, 'C20']], 'orders': [['order_id', 'customer_id', 'product_name'], [22, 20, 'A'], [21, 20, 'B'], [23, None, 'C']]}",0.685973,False,1.845476,4.0,2.0,0.5,"[8, 14]","[14, 14]","[0.008319, 0.018416]",14.0,"[9, 10]"
1398,613,,,,False,6.664042,,,,,,,,
1398,614,False,,2.460436,False,2.311031,9.0,8.0,0.25,"[19, 13, 8, 7, 6, 6, 4, 21]","[21, 21, 21, 21, 21, 21, 21, 21]",[0.009605],21.0,"[19, 19, 16, 13, 10, 9, 7]"
1398,615,,,,False,,,,,,,,,
1398,616,True,"{'customers': [['customer_id', 'customer_name'], [22, 'A24'], [18, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, 22, 'A'], [19, 22, 'B'], [21, None, 'C']]}",0.422136,False,1.699785,4.0,2.0,0.5,"[8, 14]","[14, 14]","[0.009486, 0.017139]",14.0,"[9, 13]"
1398,617,True,"{'customers': [['customer_id', 'customer_name'], [41, None], [36, 'B37'], [37, None]], 'orders': [['order_id', 'customer_id', 'product_name'], [39, 37, 'A'], [38, 41, 'C'], [40, 37, 'B']]}",2.22831,True,19.519864,16.0,14.0,0.2857142857142857,"[11, 9, 3, 3, 13, 9, 15, 7, 7, 8, 9, 14, 14, 4]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]","[0.010172, 0.025785]",24.0,"[12, 12, 10, 5, 13, 16, 19, 18, 10, 9, 15, 18, 16, 16]"
1398,618,False,,2.887091,False,1.414729,6.0,5.0,0.2,"[2, 8, 6, 3, 24]","[24, 24, 24, 24, 24]",[0.009019],24.0,"[3, 9, 9, 7]"
1398,619,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'A'], [22, None, 'C']]}",1.975601,False,1.239624,16.0,14.0,0.5,"[4, 13, 5, 5, 4, 9, 12, 5, 8, 6, 12, 5, 5, 9]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.010077, 0.005785]",14.0,"[4, 12, 13, 7, 7, 10, 8, 13, 10, 9, 12, 13, 7, 10]"
1398,620,False,,5.26476,False,2.043725,37.0,36.0,0.0833333333333333,"[13, 15, 5, 16, 13, 4, 4, 7, 3, 8, 12, 3, 4, 7, 3, 16, 14, 4, 6, 6, 6, 4, 3, 10, 18, 6, 15, 15, 8, 6, 7, 11, 4, 5, 4, 22]","[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",[0.010769],21.0,"[13, 18, 18, 16, 14, 18, 9, 11, 11, 8, 18, 16, 4, 10, 11, 18, 15, 19, 10, 9, 9, 12, 10, 10, 17, 20, 14, 16, 20, 14, 8, 14, 16, 7, 7]"
1398,621,True,"{'customers': [['customer_id', 'customer_name'], [45, 'C23']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, 45, 'B'], [19, 45, 'A'], [21, None, 'C']]}",0.43113,False,0.775433,4.0,2.0,0.5,"[3, 16]","[16, 16]","[0.01006, 0.005742]",16.0,"[4, 15]"
1398,622,False,,0.659458,False,0.552596,5.0,4.0,0.25,"[11, 9, 4, 19]","[19, 19, 19, 19]",[0.001673],19.0,"[11, 13, 11]"
1398,623,False,,3.143457,False,1.039859,6.0,5.0,0.2,"[20, 7, 4, 5, 22]","[22, 22, 22, 22, 22]",[0.002929],22.0,"[20, 21, 9, 6]"
1398,624,False,"{'customers': [['customer_id', 'customer_name'], [30, 'C35'], [35, 'C35'], [31, 'C35']], 'orders': [['order_id', 'customer_id', 'product_name'], [33, 35, 'A'], [32, 35, 'B'], [34, 35, 'C']]}",0.180399,False,1.03127,2.0,0.0,,[],[],"[0.000977, 0.01381]",26.0,[]
1398,625,,,,False,,,,,,,,,
1398,626,True,"{'customers': [['customer_id', 'customer_name'], [18, 'C23'], [23, 'A24'], [19, 'C23']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'A'], [22, None, 'C']]}",2.185671,False,0.964473,16.0,14.0,0.2857142857142857,"[2, 3, 14, 7, 13, 4, 11, 4, 3, 11, 13, 4, 3, 9]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[0.00188, 0.006063]",15.0,"[3, 3, 14, 14, 11, 14, 10, 11, 5, 11, 14, 14, 5, 11]"
1398,627,,,,False,,,,,,,,,
1398,628,True,"{'customers': [['customer_id', 'customer_name'], [22, 'A24'], [18, 'B25'], [35, 'A36']], 'orders': [['order_id', 'customer_id', 'product_name'], [20, 22, 'B'], [19, None, 'C'], [21, 22, 'A']]}",0.938184,False,1.84024,7.0,5.0,0.4,"[7, 7, 3, 8, 14]","[14, 14, 14, 14, 14]","[0.002271, 0.006915]",14.0,"[7, 10, 8, 9, 13]"
1398,629,,,,False,0.601677,,,,,,,,
1398,630,,,,False,,,,,,,,,
1398,631,,,,False,1.32883,,,,,,,,
1398,632,True,"{'customers': [['customer_id', 'customer_name'], [18, 'C17'], [17, 'A24'], [19, 'C17']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, None, 'C'], [20, 17, 'B'], [22, 17, 'A']]}",1.651807,False,1.26895,12.0,10.0,0.4,"[6, 8, 7, 5, 5, 6, 6, 7, 4, 15]","[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[0.002959, 0.005412]",15.0,"[5, 11, 10, 9, 8, 8, 9, 9, 9, 14]"
1398,633,True,"{'customers': [['customer_id', 'customer_name'], [19, 'C23'], [18, 'C23'], [23, 'B25']], 'orders': [['order_id', 'customer_id', 'product_name'], [21, 23, 'B'], [20, 23, 'A'], [22, None, 'C']]}",2.293537,False,1.24634,16.0,14.0,0.5,"[4, 13, 5, 5, 4, 9, 12, 5, 8, 6, 12, 5, 5, 9]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[0.002025, 0.005965]",14.0,"[4, 12, 13, 7, 7, 10, 8, 13, 10, 9, 12, 13, 7, 10]"
1677,0,True,"{'product': [['product_id', 'name'], [13, '40'], [16, '40']], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [15, 16, None, None, None, None], [14, 16, None, None, -1, None]]}",0.107205,False,0.7063539999999999,3.0,1.0,0.0,[1],[7],"[0.013849, 0.029887]",7.0,[2]
1677,1,True,"{'product': [['product_id', 'name'], [14, None], [20, '21']], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [13, 14, 0, 0, 0, 0], [12, None, 0, 0, 0, 0]]}",0.217838,True,0.467784,4.0,2.0,0.0,"[1, 2]","[7, 7]","[0.015718, 0.020855]",7.0,"[2, 2]"
1677,2,True,"{'product': [['product_id', 'name'], [31, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.149083,False,0.5253410000000001,4.0,2.0,0.0,"[1, 3]","[6, 6]","[0.013819, 0.023584]",6.0,"[2, 3]"
1677,3,True,"{'product': [['product_id', 'name'], [14, '19'], [13, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [12, 13, 0, 856, -507, 0], [11, 14, 0, None, 0, 0]]}",0.126809,True,0.393812,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.013652, 0.018851]",6.0,"[2, 2]"
1677,4,True,"{'product': [['product_id', 'name'], [36, None], [27, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [13, 27, None, 0, 0, 0], [12, 27, None, 0, 0, 0]]}",0.177083,False,0.531121,4.0,2.0,0.5,"[1, 7]","[7, 7]","[0.012538, 0.020075]",7.0,"[2, 5]"
1677,5,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.149397,False,0.562137,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.013709, 0.020792]",6.0,"[2, 2]"
1677,6,False,,0.23098,False,0.559101,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014127],6.0,"[2, 2]"
1677,7,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.148961,False,0.570953,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.013756, 0.022774]",6.0,"[2, 2]"
1677,8,False,,0.223634,False,0.571187,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.013822],6.0,"[2, 2]"
1677,9,False,,0.230355,False,0.5538160000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014291],6.0,"[2, 2]"
1677,10,False,,0.227644,False,0.562916,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014235],6.0,"[2, 2]"
1677,11,True,"{'product': [['product_id', 'name'], [13, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [15, 13, None, 0, None, 0], [14, 12, 0, 0, 0, None]]}",0.149561,False,0.542393,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.013064, 0.023733]",6.0,"[2, 2]"
1677,12,True,"{'product': [['product_id', 'name'], [11, '18']], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [13, 11, 4807, -788, 404, None], [12, 11, 0, 0, 0, None]]}",0.141679,True,0.400344,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.01513, 0.021466]",6.0,"[2, 2]"
1677,13,False,,0.225308,False,0.5182370000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.013996],6.0,"[2, 2]"
1677,14,False,,0.230828,False,0.544018,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.013769],6.0,"[2, 2]"
1677,15,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.276964,False,0.5249440000000001,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.013739, 0.023989]",6.0,"[2, 2, 4, 3]"
1677,16,False,,0.303176,False,0.5607500000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014198],6.0,"[2, 2]"
1677,17,False,,0.227204,False,0.534584,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.013888],6.0,"[2, 2]"
1677,18,True,"{'product': [['product_id', 'name'], [9, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [10, 9, 452, None, -507, -833]]}",0.146433,True,0.399501,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.014623, 0.021429]",6.0,"[2, 2]"
1677,19,False,,0.237581,False,0.571936,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014707],6.0,"[2, 2]"
1677,20,False,,0.233331,False,0.562146,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.015158],6.0,"[2, 2]"
1677,21,False,,0.253487,False,0.55256,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014937],6.0,"[2, 2]"
1677,22,False,,0.238966,False,0.550158,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014815],6.0,"[2, 2]"
1677,23,False,,0.241433,False,0.5748260000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.014994],6.0,"[2, 2]"
1677,24,False,,0.242096,False,0.568321,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.01524],6.0,"[2, 2]"
1677,25,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.294704,False,0.567624,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.015326, 0.015951]",6.0,"[2, 2, 4, 3]"
1677,26,False,,0.253482,False,0.540271,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.015587],6.0,"[2, 2]"
1677,27,True,"{'product': [['product_id', 'name'], [13, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [15, 13, None, 0, None, 0], [14, 12, 0, 0, 0, None]]}",0.167903,False,0.5811930000000001,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.015734, 0.016559]",6.0,"[2, 2]"
1677,28,False,,0.252736,False,0.574214,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.017008],6.0,"[2, 2]"
1677,29,False,,0.24838,False,0.542443,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.015342],6.0,"[2, 2]"
1677,30,False,,0.253281,False,0.545115,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.016912],6.0,"[2, 2]"
1677,31,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.303917,False,0.553755,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.014984, 0.017492]",6.0,"[2, 2, 4, 3]"
1677,32,False,,0.247759,False,0.572876,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.016229],6.0,"[2, 2]"
1677,33,False,,0.255467,False,0.549342,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.015967],6.0,"[2, 2]"
1677,34,,,,False,0.55297,,,,,,,,
1677,35,False,,0.257884,False,0.575778,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.017908],6.0,"[2, 2]"
1677,36,False,,0.260624,False,0.5489580000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.016125],6.0,"[2, 2]"
1677,37,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.307203,False,0.544908,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.016084, 0.017607]",6.0,"[2, 2, 4, 3]"
1677,38,False,,0.254211,False,0.576385,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.01658],6.0,"[2, 2]"
1677,39,False,,0.266155,False,0.539423,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.016908],6.0,"[2, 2]"
1677,40,False,,0.331517,False,0.558683,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.017008],6.0,"[2, 2]"
1677,41,False,,0.277524,False,0.570985,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.018458],6.0,"[2, 2]"
1677,42,False,,0.252048,False,0.563918,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.017582],6.0,"[2, 2]"
1677,43,True,"{'product': [['product_id', 'name'], [13, '20'], [12, '20']], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [15, 12, 0, 0, 0, 0], [14, 13, 0, 0, 0, 0]]}",0.190736,True,0.498521,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.018434, 0.017988]",6.0,"[2, 2]"
1677,44,False,,0.253774,False,0.581021,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.018102],6.0,"[2, 2]"
1677,45,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.314886,False,0.580314,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.019108, 0.018648]",6.0,"[2, 2, 4, 3]"
1677,46,False,,0.280747,False,0.5558190000000001,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.017883],6.0,"[2, 2]"
1677,47,True,"{'product': [['product_id', 'name'], [29, None], [10, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded']]}",0.319782,False,0.581247,6.0,4.0,0.5,"[1, 2, 4, 6]","[6, 6, 6, 6]","[0.017643, 0.019261]",6.0,"[2, 2, 4, 3]"
1677,48,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.179937,False,0.600014,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.017255, 0.019267]",6.0,"[2, 2]"
1677,49,False,,0.27278,False,0.586414,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.00971],6.0,"[2, 2]"
1677,50,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.263596,False,0.572524,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.00945, 0.017756]",6.0,"[2, 2]"
1677,51,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.197097,False,0.586506,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.011096, 0.018222]",6.0,"[2, 2]"
1677,52,False,,0.272695,False,0.565876,4.0,3.0,0.3333333333333333,"[1, 2, 6]","[6, 6, 6]",[0.009726],6.0,"[2, 2]"
1677,53,True,"{'product': [['product_id', 'name'], [34, None], [12, None]], 'invoice': [['invoice_id', 'product_id', 'rest', 'paid', 'canceled', 'refunded'], [14, None, None, None, None, None], [13, None, None, None, None, None]]}",0.189253,False,0.57616,4.0,2.0,0.0,"[1, 2]","[6, 6]","[0.010169, 0.014561]",6.0,"[2, 2]"
