ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
2923,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [306, 307, None, None, 315, None, 317], [305, 307, None, None, None, 326, None]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [308, None, '307', '307', '307'], [307, '319', None, None, '322']]}",2.0,9.920959,5.0,2.0,0.5,"[1, 145]","[157, 157]",176.0,"[50, 125]"
2924,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [329, 350, None, None, 335, 336, None], [328, 350, '341', None, 343, None, 345]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [348, None, '350', '350', '350'], [350, '349', '338', None, None]]}",2.0,8.916442,5.0,2.0,0.5,"[2, 163]","[171, 171]",193.0,"[51, 144]"
2925,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [335, 333, None, 346, None, None, 349], [334, 332, '350', 351, 352, None, 354]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [332, None, '342', None, None], [333, None, '355', '356', '357']]}",2.0,2.560583,4.0,1.0,0.0,[1],[177],203.0,[50]
2926,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [335, 333, '344', 345, 346, None, 348], [334, 333, None, None, 351, 352, 353]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [333, None, '341', '342', '343']]}",2.0,13.909845,13.0,10.0,0.2,"[1, 95, 4, 7, 5, 7, 3, 8, 3, 140]","[179, 179, 179, 179, 179, 179, 179, 179, 179, 179]",204.0,"[50, 95, 95, 94, 96, 97, 96, 95, 98, 120]"
2927,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [357, 378, '365', 373, 366, None, None], [356, 378, '369', 374, 370, 371, None]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [378, '377', '362', '363', None], [376, '375', '378', '378', '378']]}",2.0,5.447415,5.0,2.0,0.5,"[2, 185]","[193, 193]",221.0,"[51, 166]"
2928,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [310, 307, None, 330, 320, 321, 322], [309, 308, None, 330, None, 325, 326]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [308, '313', '316', '317', '318'], [307, '313', None, None, None]]}",2.0,2.757332,4.0,1.0,0.0,[1],[181],203.0,[50]
2929,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [331, 352, None, 347, None, None, None], [330, 352, '340', 348, 341, 342, 343]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [350, None, '352', '352', '352'], [352, None, None, None, '346']]}",2.0,9.692718,4.0,1.0,0.0,[1],[195],220.0,[50]
2930,spider-election_representative-0010.txt,True,"{'election': [['election_id', 'representative_id', 'date', 'votes', 'vote_percent', 'seats', 'place'], [332, 355, '340', None, 341, None, 343], [331, 354, '344', None, None, 346, None]], 'representative': [['representative_id', 'name', 'state', 'party', 'lifespan'], [354, '353', None, None, None], [355, '353', '348', '349', '350']]}",2.0,5.142908,4.0,1.0,0.0,[1],[194],221.0,[50]
2931,spider-customers_campaigns_ecommerce-0015.txt,True,"{'premises': [['premise_id', 'premises_type', 'premise_details'], [377, 'paid401', 'paid401'], [376, 'paid401', 'paid401']], 'products': [['product_id', 'product_category', 'product_name'], [381, 'paid401', 'paid401'], [380, 'paid401', 'paid401']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'customer_phone', 'customer_email', 'customer_address', 'customer_login', 'customer_password'], [401, 'fedex388', 'paid389', 'fedex390', 'paid391', 'fedex392', 'paid393', 'fedex394']], 'mailshot_campaigns': [['mailshot_id', 'product_category', 'mailshot_name', 'mailshot_start_date', 'mailshot_end_date'], [379, 'paid401', 'paid401', 401, 401], [378, 'paid401', 'paid401', 401, 401]], 'customer_addresses': [['customer_id', 'premise_id', 'date_address_from', 'address_type_code', 'date_address_to'], [401, 377, 401, 'paid401', 401], [401, None, 401, 'paid401', 401]], 'customer_orders': [['order_id', 'customer_id', 'order_status_code', 'shipping_method_code', 'order_placed_datetime', 'order_delivered_datetime', 'order_shipping_charges'], [383, 401, 'paid', 'fedex', 395, 396, 'paid397'], [382, 401, 'paid', 'fedex', 398, 399, 'fedex400']], 'mailshot_customers': [['mailshot_id', 'customer_id', 'outcome_code', 'mailshot_customer_date'], [379, 401, 'paid401', 401]], 'order_items': [['order_id', 'product_id', 'item_id', 'order_item_status_code', 'item_status_code', 'item_delivered_datetime', 'item_order_quantity'], [383, 380, 401, 'paid401', 'paid401', 401, 'paid401']]}",2.0,33.025854,9.0,6.0,0.5,"[15, 163, 3, 137, 3, 161]","[186, 186, 186, 186, 186, 186]",216.0,"[61, 172, 164, 137, 138, 161]"
2932,spider-customers_campaigns_ecommerce-0015.txt,True,"{'premises': [['premise_id', 'premises_type', 'premise_details'], [361, 'paid365', 'paid365'], [362, 'paid365', 'paid365']], 'products': [['product_id', 'product_category', 'product_name'], [360, 'paid365', 'paid365'], [359, 'paid365', 'paid365']], 'customers': [['customer_id', 'payment_method', 'customer_name', 'customer_phone', 'customer_email', 'customer_address', 'customer_login', 'customer_password'], [365, 'fedex376', 'paid377', 'fedex378', 'paid379', 'fedex380', 'paid381', 'fedex382']], 'mailshot_campaigns': [['mailshot_id', 'product_category', 'mailshot_name', 'mailshot_start_date', 'mailshot_end_date'], [364, 'paid365', 'paid365', 365, 365], [363, 'paid365', 'paid365', 365, 365]], 'customer_addresses': [['customer_id', 'premise_id', 'date_address_from', 'address_type_code', 'date_address_to'], [None, 362, 365, 'paid365', 365]], 'customer_orders': [['order_id', 'customer_id', 'order_status_code', 'shipping_method_code', 'order_placed_datetime', 'order_delivered_datetime', 'order_shipping_charges'], [358, 365, 'paid', 'fedex', None, 371, 'fedex372'], [357, 365, 'paid', 'fedex', 373, None, 'paid375']], 'mailshot_customers': [['mailshot_id', 'customer_id', 'outcome_code', 'mailshot_customer_date'], [364, None, 'paid365', 365]], 'order_items': [['order_id', 'product_id', 'item_id', 'order_item_status_code', 'item_status_code', 'item_delivered_datetime', 'item_order_quantity']]}",2.0,21.892351,6.0,3.0,0.3333333333333333,"[1, 5, 163]","[188, 188, 188]",222.0,"[50, 5, 143]"
2933,spider-customers_campaigns_ecommerce-0015.txt,False,,4.0,29.065139,,,,,,,
2934,spider-epinions_1-0025.txt,True,"{'item': [['i_id', 'title'], [344, None], [345, None]], 'review': [['a_id', 'i_id', 'u_id', 'rating', 'rank'], [347, 345, 342, None, None], [346, 345, 342, None, None]], 'useracct': [['u_id', 'name'], [343, None], [342, None]], 'trust': [['target_u_id', 'source_u_id', 'trust'], [343, 343, None], [342, None, None]]}",2.0,11.272761,4.0,1.0,0.0,[1],[216],248.0,[50]
2935,spider_bak-culture_company-0004.txt,True,"{'book_club': [['book_club_id', 'year', 'author_or_editor', 'book_title', 'publisher', 'category', 'result'], [173, 182, None, None, None, None, None], [172, 182, None, None, None, None, None]], 'movie': [['movie_id', 'title', 'year', 'director', 'budget_million', 'gross_worldwide'], [175, None, None, None, None, None], [174, None, None, None, None, None]], 'culture_company': [['company_name', 'movie_id', 'book_club_id', 'type', 'incorporated_in', 'group_equity_shareholding'], ['177', 175, 172, None, None, None], ['176', 174, 172, None, None, None]]}",2.0,15.076241,5.0,2.0,0.5,"[3, 101]","[107, 107]",117.0,"[51, 99]"
2936,spider-manufactory_1-0003.txt,True,"{'manufacturers': [['code', 'name', 'headquarter', 'founder', 'revenue'], [165, None, '175', '175', 172], [166, None, '175', '175', 173]], 'products': [['code', 'manufacturer', 'name', 'price'], [168, 166, '175', 175], [167, 165, '175', 175]]}",2.0,6.483046,5.0,2.0,0.5,"[1, 110]","[117, 117]",126.0,"[50, 95]"
2937,spider_bak-shop_membership-0016.txt,False,,4.0,42.269101,,,,,,,
2938,spider-department_management-0013.txt,True,"{'department': [['department_id', 'name', 'creation', 'ranking', 'budget_in_billions', 'num_employees'], [390, 'yes398', 'yes398', 398, 398, 398], [389, 'yes398', 'yes398', 398, 398, 398]], 'head': [['head_id', 'name', 'born_state', 'age'], [398, 'yes395', 'yes396', 397]], 'management': [['department_id', 'head_id', 'temporary_acting'], [389, 398, 'yes'], [390, 398, 'yes']]}",2.0,5.382924,5.0,2.0,0.5,"[2, 197]","[210, 210]",234.0,"[51, 196]"
2939,spider-department_management-0013.txt,True,"{'department': [['department_id', 'name', 'creation', 'ranking', 'budget_in_billions', 'num_employees'], [393, 'yes392', 'yes392', 392, 392, 392], [394, 'yes392', 'yes392', 392, 392, 392]], 'head': [['head_id', 'name', 'born_state', 'age'], [392, 'yes399', 'yes400', 401]], 'management': [['department_id', 'head_id', 'temporary_acting'], [394, 392, 'yes'], [393, 392, 'yes']]}",2.0,3.632388,4.0,1.0,0.0,[1],[214],248.0,[50]
2940,spider-department_management-0007.txt,False,,4.0,34.895556,,,,,,,
2941,spider-department_management-0007.txt,False,,4.0,9.85533,,,,,,,
2942,spider-department_management-0007.txt,False,,4.0,10.225148,,,,,,,
2943,spider_bak-shop_membership-0002.txt,True,"{'member': [['member_id', 'card_number', 'name', 'hometown', 'level'], [176, None, None, None, None], [175, None, None, None, None]], 'branch': [['branch_id', 'name', 'open_year', 'address_road', 'city', 'membership_amount'], [173, None, '183', '186', None, None], [174, None, '183', '186', None, None]], 'membership_register_branch': [['member_id', 'branch_id', 'register_year'], [176, 174, None]], 'purchase': [['member_id', 'branch_id', 'year', 'total_pounds'], [176, '174', '178', None], [176, '173', '177', None]]}",2.0,5.776287,4.0,1.0,0.0,[3],[107],117.0,[50]
2944,spider_bak-shop_membership-0002.txt,True,"{'member': [['member_id', 'card_number', 'name', 'hometown', 'level'], [177, None, None, None, None], [178, None, None, None, None]], 'branch': [['branch_id', 'name', 'open_year', 'address_road', 'city', 'membership_amount'], [176, '186', None, None, None, None], [175, '186', None, None, None, None]], 'membership_register_branch': [['member_id', 'branch_id', 'register_year'], [177, 175, None], [178, 176, None]], 'purchase': [['member_id', 'branch_id', 'year', 'total_pounds'], [178, '176', '186', None], [177, '175', '186', None]]}",2.0,24.211469,8.0,5.0,0.6,"[106, 3, 98, 3, 100]","[107, 107, 107, 107, 107]",119.0,"[81, 107, 99, 99, 99]"
2945,spider_bak-shop_membership-0002.txt,True,"{'member': [['member_id', 'card_number', 'name', 'hometown', 'level'], [207, None, None, None, None], [206, None, None, None, None]], 'branch': [['branch_id', 'name', 'open_year', 'address_road', 'city', 'membership_amount'], [204, None, '215', None, '210', None], [205, None, '216', None, '210', None]], 'membership_register_branch': [['member_id', 'branch_id', 'register_year'], [206, 205, None], [207, 205, None]], 'purchase': [['member_id', 'branch_id', 'year', 'total_pounds'], [206, '205', '210', None], [207, '204', '210', None]]}",2.0,13.855147,6.0,3.0,0.3333333333333333,"[4, 123, 3]","[132, 132, 132]",148.0,"[51, 124, 123]"
2946,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, 338, '344', '345', None, None, None, 347]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [370, '338', '371', '338', 338, 338], [338, '348', '372', '349', None, 351]]}",2.0,2.129791,5.0,2.0,0.0,"[2, 2]","[169, 169]",187.0,"[51, 3]"
2947,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [374, 464, '379', None, -689, 381, -21, None], [373, 464, '383', '384', -646, 385, -42, 386]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [464, '387', '388', None, 390, 391]]}",2.0,4.340181,4.0,1.0,0.0,[1],[199],227.0,[50]
2948,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, 346, None, None, None, 358, -21, 359], [343, 346, None, None, -42, 362, -42, 363]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [346, '351', None, '353', None, 355], [345, '346', '364', '346', 346, 346]]}",2.0,3.936942,4.0,1.0,0.0,[1],[180],202.0,[50]
2949,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [358, 451, '367', '368', -689, 369, -21, 370], [357, 451, '371', '372', -646, None, -42, 374]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [451, '363', '450', None, None, 366], [356, '451', None, '451', 451, 451]]}",2.0,31.563786,14.0,11.0,0.3636363636363636,"[1, 170, 158, 4, 8, 156, 4, 8, 157, 4, 173]","[199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199]",227.0,"[50, 170, 100, 138, 169, 166, 135, 170, 115, 136, 169]"
2950,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [364, 460, '373', None, -689, 375, -42, None], [363, 461, '377', '378', -646, 379, -42, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [461, None, '382', '370', 371, 372], [460, '381', '382', None, None, None]]}",2.0,5.571328,4.0,1.0,0.0,[1],[208],235.0,[50]
2951,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [363, 455, '373', '374', -689, 375, -43, 376], [362, 455, '377', '378', -689, 379, -42, 380]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [455, '368', None, '370', 371, 372]]}",2.0,11.928591,5.0,2.0,0.5,"[1, 200]","[208, 208]",235.0,"[50, 177]"
2952,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [312, 654, '313', '314', None, 315, 475, 316]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [654, '308', '358', '309', 310, 311]]}",1.0,1.095591,6.0,3.0,0.3333333333333333,"[18, 165, 3]","[180, 180, 180]",202.0,"[59, 158, 165]"
2953,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [354, 958, '355', '356', 911, 357, None, 358]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [958, '349', '359', '350', 351, 352]]}",1.0,2.553626,12.0,9.0,0.2222222222222222,"[21, 6, 3, 148, 5, 153, 5, 9, 7]","[180, 180, 180, 180, 180, 180, 180, 180, 180]",202.0,"[62, 20, 6, 146, 147, 151, 151, 152, 151]"
2954,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [336, 397, '345', None, -21, 347, -21, 348], [335, 398, None, '350', -646, None, -646, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [398, None, None, '342', 343, None], [397, '353', None, None, None, 356]]}",2.0,2.917449,4.0,1.0,0.0,[1],[181],203.0,[50]
2955,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, 340, None, '346', -43, 347, -43, 348], [338, 340, '349', None, -646, None, -42, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [340, '353', '395', '354', 355, 356]]}",2.0,3.485999,4.0,1.0,0.0,[1],[190],212.0,[50]
2956,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [337, 394, None, '343', -689, None, -21, None], [336, 394, None, None, -646, None, -646, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [394, '350', None, '351', 352, 353]]}",2.0,2.951918,4.0,1.0,0.0,[1],[189],211.0,[50]
2957,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [373, None, None, None, -689, None, -21, None], [372, -370, '383', None, -646, 385, None, 386]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-689, '-370', None, '-370', -370, -370], [-370, None, '388', None, None, None]]}",2.0,4.184138,5.0,2.0,0.0,"[1, 13]","[202, 202]",232.0,"[50, 12]"
2958,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [316, 912, '317', '318', 911, 319, None, 320]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [912, '312', '358', '313', 314, 315]]}",1.0,0.72412,4.0,1.0,0.0,[1],[201],231.0,[50]
2959,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [312, 637, None, None, 911, None, 912, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [637, None, '354', '309', 310, None]]}",1.0,0.671894,4.0,1.0,0.0,[1],[197],227.0,[50]
2960,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [312, 136, None, None, 911, None, 912, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [136, '308', '354', None, None, None]]}",1.0,0.675853,4.0,1.0,0.0,[1],[197],227.0,[50]
2961,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [367, -487, '373', None, -689, 375, -488, None], [366, -487, '377', '378', -646, 379, -488, 380]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-488, '-487', None, '-487', -487, -487], [-487, '381', None, '383', 384, 385]]}",2.0,3.194515,5.0,2.0,0.0,"[1, 10]","[197, 197]",225.0,"[50, 10]"
2962,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [311, -705, None, None, 474, None, 475, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-705, None, '307', None, None, None]]}",1.0,0.816869,4.0,1.0,0.0,[1],[197],225.0,[50]
2963,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [314, -340, None, None, 474, None, 475, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-340, None, '358', '311', None, None]]}",1.0,0.730156,4.0,1.0,0.0,[1],[201],229.0,[50]
2964,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [314, -340, None, None, 474, None, 475, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-340, None, '358', None, None, None]]}",1.0,0.719866,4.0,1.0,0.0,[1],[201],229.0,[50]
2965,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [356, 357, None, None, None, 369, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [357, None, None, None, None, 366], [355, None, '371', None, None, None]]}",2.0,3.604833,5.0,2.0,0.0,"[2, 2]","[181, 181]",212.0,"[51, 3]"
2966,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [326, 353, '336', None, 338, 339, 340, 341], [325, 354, '342', '343', 344, 345, 346, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [353, '331', None, None, None, None], [354, None, None, '350', 351, 352]]}",2.0,5.834273,7.0,4.0,0.25,"[1, 2, 106, 6]","[162, 162, 162, 162]",187.0,"[50, 2, 106, 103]"
2967,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [340, 396, None, '350', -530, 351, -529, None], [339, 396, None, '354', None, None, -303, 356]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [396, '345', '395', '346', 347, 348], [338, '396', None, '396', 396, 396]]}",2.0,8.847342,5.0,2.0,0.5,"[1, 173]","[181, 181]",212.0,"[50, 152]"
2968,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [346, 406, '356', None, 102, None, -140, 359], [345, 407, None, None, None, 362, 211, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [406, None, None, '353', 354, 355], [407, None, None, None, None, 368]]}",2.0,12.7484,5.0,2.0,0.5,"[1, 182]","[190, 190]",220.0,"[50, 160]"
2969,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [345, 346, '356', '357', 102, 358, 103, 359], [344, 346, '360', '361', 102, None, 104, 363]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [346, '351', '352', None, None, 355]]}",2.0,3.200364,4.0,1.0,0.0,[1],[190],220.0,[50]
2970,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, -376, None, '350', 351, None, -67, 353], [338, -375, '354', None, None, 357, -375, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-376, '344', '345', '346', None, 348], [-375, None, '360', None, 362, 363]]}",2.0,2.495183,4.0,1.0,0.0,[2],[162],187.0,[51]
2971,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, -953, '348', '349', None, 350, None, 352], [338, 827, None, None, -718, 355, 356, 357]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-953, '344', '407', '345', None, None], [827, '358', '407', '359', 360, 361]]}",2.0,1.739027,4.0,1.0,0.0,[9],[162],187.0,[56]
2972,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [318, 319, '329', None, 331, None, None, None], [317, 319, None, '336', 337, 338, 339, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [319, '324', None, None, None, 328]]}",2.0,6.59912,5.0,2.0,0.5,"[1, 148]","[163, 163]",188.0,"[50, 131]"
2973,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [321, 344, '326', None, None, None, None, 330], [320, 344, None, '332', 333, 334, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [340, '344', None, '344', 344, 344], [344, '336', '342', '337', 338, 339]]}",2.0,10.873733,5.0,2.0,0.5,"[1, 165]","[172, 172]",197.0,"[50, 140]"
2974,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [321, 318, None, None, 342, 333, None, None], [320, 318, '336', '337', 342, 338, 339, 340]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [318, '326', '327', '328', 329, 330], [319, '318', '341', '318', 318, 318]]}",2.0,11.159567,5.0,2.0,0.5,"[1, 163]","[171, 171]",196.0,"[50, 138]"
2975,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [355, -293, '364', None, 806, None, None, None], [354, -294, '369', '370', None, 371, 372, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-293, '360', None, '361', None, None], [-294, None, '410', None, None, None]]}",2.0,2.415494,4.0,1.0,0.0,[1],[184],217.0,[50]
2976,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [343, -643, None, None, -643, 355, 356, 357], [342, -758, None, '359', -758, 360, None, 362]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-758, '348', None, None, 351, None], [-643, '363', None, '365', 366, 367]]}",2.0,3.847229,6.0,3.0,0.3333333333333333,"[1, 14, 175]","[183, 183, 183]",216.0,"[50, 14, 150]"
2977,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, -443, '348', None, None, 350, None, 351], [338, -443, None, None, -495, None, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-443, None, '394', '345', None, None]]}",2.0,7.783529,5.0,2.0,0.5,"[1, 167]","[179, 179]",212.0,"[50, 147]"
2978,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [339, -155, '344', '345', -156, None, 347, None], [338, -155, '349', None, -155, 351, 352, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-155, '354', '393', None, None, 357]]}",2.0,2.234149,4.0,1.0,0.0,[1],[179],212.0,[50]
2979,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [349, -583, None, None, None, 363, -810, None], [348, -231, None, None, None, None, -3, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-231, None, '356', None, None, None], [-583, '370', None, '372', 373, 374]]}",2.0,6.163194,4.0,1.0,0.0,[1],[179],210.0,[50]
